,U26C,I07H,UK24,4TQ6,IZ20,R42Q,Q58J,P5F3,XU70,3TR7,Q6O0,E3B6,L7J7,E6R3,R7D1,R9K3,C88N,J7F9,6VV2,9Q6R,50GV,B5I6,0C7Q,K9P0,O21U,X19V,L3V8,6FH5,3C6G,98BT,9U7M,0H5E,43FJ,1KB2,08MQ,V55J,46CD,C22U,I52Y,1P0Y,SM54,51PW,0I4U,94GU,9T8E,L9G5,O6R6,0JO0,I9D6,UI76,AO86,DC61,3PQ2,X1Y5,27SS,T54A,2T6S,2T7P,0ED6,R5K7,B23O,O03M,4SZ2,80GC
94GU,-0.7074638460532845,-0.4466771030978631,-0.28102327209685735,0.5556149416493715,0.48885458794616277,0.6184892202633979,0.5517400427075568,0.6275743352942307,0.5776373493683307,0.7417119771468706,0.7471420197735097,0.7076791510315629,0.7178631640760466,0.6770389035601084,0.6747317381874409,0.7204561093974474,0.736053721765187,0.7452340952086395,0.6112398481592014,0.682029683827509,0.6901460450716379,0.6830608562308217,0.6924445086897411,0.6587771324273645,0.6479135866543347,0.6636761348733997,0.7453570380812385,0.7560535863995226,0.7694646592643175,0.767662393607457,0.7147130029387917,0.7004880165497265,0.6860245041782287,0.7020672622793503,0.7513888509578704,0.7392209104477652,0.7597614030612416,0.7266339696547849,0.736864829130426,0.6497813338654284,0.5880623075946803,0.5758035787947318,0.6798715201402487,1.0,-0.02663530678294024,0.1925647096229406,0.10664587691467733,0.35449050126240095,0.41228697900123856,0.44307732479933115,0.36427330625774296,0.2682271217768509,0.554252799915192,0.560296684753226,0.5245606095542688,0.4964575695452923,0.5308809405291262,0.486788909307809,0.48036701306260066,0.5124570480425221,0.44478824891685775,0.4210228695247541,0.47042719126314736,0.37759799297883007
9T8E,0.05849242013234456,0.11979910212806581,-0.044772160943139586,-0.006182540824466859,-0.02941231031215693,-0.2534146561550061,-0.09857208876877357,-0.14616827873070684,-0.064959182826707,-0.1073915819894619,-0.09591609449463431,-0.04925604917483428,-0.09374958061841167,-0.08117152709846377,-0.04171761953685907,-0.02647394274507817,-0.056919104554765586,-0.03422212460074037,-0.07661011456515503,-0.11919497295638493,-0.06976710327227578,-0.07885123967364116,-0.08033522946845885,-0.03778735413925713,0.00665065860426554,-0.06795243196043849,-0.06337639352166195,-0.07241744965632849,-0.0828510556936786,-0.11381315352509254,-0.1163649379429215,-0.1504089229328736,-0.1322271678687242,-0.03693503657304388,-0.023629694749853263,-0.044176750964570036,-0.028547001249096177,-0.03257104616212765,-0.0940296918448542,0.09460289614820035,0.09214426078009805,-0.20909780542877748,-0.1193527352818285,-0.02663530678294024,1.0,-0.038374367685192715,0.10526966848828517,-0.002673556298020517,-0.07563099633193436,-0.04501227817444839,0.143261714349352,-0.009312776428201087,0.017097243065054037,0.02870240781156589,-0.10246042893970309,-0.15056657225596554,-0.06780320980273506,-0.0695822171503688,-0.24960891576314104,-0.3005494294792067,-0.06987248257591729,-0.08154630857063905,-0.02383890548979194,-0.010729539752728551
L9G5,-0.2971696810654556,-0.02342704140297585,-0.19654856417442615,0.3200185982795053,0.3837877566843433,0.3182156314844224,0.36952956177315666,0.37064898532335827,0.3929998528717303,0.32049467427757766,0.31521565238285143,0.3404718058408859,0.31201751628801677,0.28084919333626085,0.3004514791222127,0.28067299590962397,0.3073167893034757,0.2950279842662891,0.2572894518834922,0.2901429528460783,0.30294021495643486,0.2998210492934165,0.28619269924173857,0.30327015601173457,0.3290637313541855,0.3068999042660088,0.33575932338176334,0.2957616390946393,0.29253297007395535,0.29309453795062446,0.3215324801560851,0.2881353358035113,0.3087514607977645,0.37355179856160275,0.30976855073027276,0.34009282567337307,0.2834506347753092,0.2894619795042809,0.3033278173072258,0.2806282376495299,0.2706265588989025,0.23719040889668597,0.25943425868179243,0.1925647096229406,-0.038374367685192715,1.0,0.07535038954036759,0.016655813367505486,0.03380578456969735,0.05999223021777505,0.08850945164888442,0.00024306323485499002,0.2059523112952929,0.14507981544354065,0.1843011277581614,0.22682541573031026,0.08647178590137017,0.14647927328685617,0.16972332892984682,0.1925557002775136,0.15355604446844498,0.18479182507685693,0.2983290692889326,0.21589414835209014
O6R6,-0.20880750422926334,-0.09003812162465565,-0.056545851446240365,0.09943832657105064,0.11696355199024934,0.10331565537184254,0.11600667900942041,0.10658572568527454,0.11924665623237614,0.14098621351192606,0.14137411880269232,0.19170846780848697,0.17107215418385008,0.22259124093758217,0.27288439839978107,0.18789718485669682,0.14102570288852878,0.1421716846666629,0.18795501122072078,0.19679009955740015,0.2306643736254955,0.22379053316099873,0.17524712954274144,0.27168244314405804,0.24881596469166933,0.21753711658117758,0.13081415572160104,0.1287758308727679,0.12072424770297296,0.11107229207026643,0.11152217865323434,0.09461174982418241,0.0859234026906796,0.08897387163249777,0.08731017225443496,0.09479780753017927,0.11090831482027418,0.13057560107962174,0.1282476994793227,0.16040153408332,0.17713520698807647,0.0736455443474346,0.09010261210934538,0.10664587691467733,0.1052696684882852,0.07535038954036759,1.0,0.16285733589562099,0.20103386771123394,0.3946732888458134,0.28838594599553646,0.12204048382145688,0.28740190696877455,0.2954177350961729,0.1696043172089629,0.17100870031209242,0.14867599373411097,0.12400372451212636,0.042262484085588865,0.04307283077390779,0.1961938554249657,0.32883147540710106,0.07508632216441212,0.07168293973932545
0JO0,-0.4846296176362918,-0.23188732538189444,-0.07853614868469398,0.06134394068376609,0.07243767153604715,0.2538008077358461,0.14244869671057517,0.18593579193167495,0.19438591230089727,0.4351606360216544,0.4424933073791979,0.45850143530712734,0.46132283298092114,0.43682207854135646,0.44692654824596445,0.4520853328894414,0.4245197303706211,0.4252614004452685,0.4189622655055644,0.47241804968572104,0.4775152760874134,0.49415981629459615,0.4368017062073898,0.5033031290207627,0.4319368402006984,0.45035449852202175,0.3734174757449645,0.41997713616221,0.3917750218533982,0.39512579358481603,0.38169946213710876,0.33618208581510645,0.3404708059001976,0.26916037924599606,0.33402007518267973,0.32189449144274423,0.3716041605411042,0.3545325595732073,0.4011052097311799,0.27648807699543854,0.3631046606958711,0.37065299842165766,0.3606130308083051,0.354490501262401,-0.002673556298020517,0.016655813367505486,0.16285733589562096,1.0,0.4666936969302604,0.5589789186273751,0.3519427703797826,0.23500229006965775,0.4441425315013032,0.5441644006147659,0.5151277564140349,0.5101267282378753,0.6345384400023522,0.4763075575574731,0.3464109804890488,0.3556317453135113,0.3666698472117055,0.3251229661469695,0.2060391689889155,0.06793181804683926
I9D6,-0.48716175576126947,-0.3827700990557196,-0.0871390112748536,0.10989190695845363,0.09012916130806298,0.31693766705897325,0.16352463494842595,0.24225618244609473,0.20839839042800357,0.44343212478648947,0.4482505485946854,0.4351407471088282,0.45405081435986966,0.5408978515552643,0.5403316025349443,0.5529020280180157,0.5033377873281726,0.5088074226395035,0.5382900944371857,0.47761270181394255,0.4945698958626904,0.5001381012933462,0.4892119004513765,0.5041073198775555,0.44451421696203575,0.4546535265685592,0.3705154778001364,0.4332306237190599,0.4179776046410457,0.4271396945750569,0.36846341700459034,0.3608717446008048,0.3638668279793691,0.31729983024344766,0.3732372356466694,0.34779583265415576,0.42160878534061036,0.4816456952451868,0.502613521359837,0.31985716125479047,0.36086660768622164,0.3644649137492739,0.3901032488322106,0.41228697900123856,-0.07563099633193436,0.03380578456969735,0.2010338677112339,0.4666936969302604,1.0,0.7082149775359565,0.4587537190125774,0.2339025911861785,0.48554162185482996,0.6138212601085218,0.6651501669058824,0.5809359273371195,0.6590732272392942,0.5346892008759264,0.3049713583856699,0.3082752168505713,0.4047897219040073,0.3723976197574468,0.19342911644555377,0.09056997770649515
UI76,-0.6113899218632322,-0.4169492924795492,-0.11844674345883913,0.14667508573373192,0.1500796488578442,0.3537156414383472,0.22268358928024953,0.28528037686991764,0.28008465906060986,0.5259841158047108,0.5296331915018984,0.5590034694231389,0.5563827328684253,0.6543599635263059,0.7048222809597858,0.6444702259239848,0.5744445769735382,0.575538187010336,0.5621645719524533,0.5959503034888876,0.6337876145404244,0.6240633192601595,0.5632911694108368,0.6605383787591871,0.5876897657987704,0.5900976545970714,0.4561576111779787,0.5074047583565267,0.4858582982190945,0.4835451977217322,0.43362124582752326,0.4185970375069882,0.4184302876149314,0.3501147133587503,0.40925479321562613,0.40398746696830323,0.4810978982582736,0.5257668332446284,0.5415148230047887,0.3656931212062686,0.45187040766678993,0.4149282835180261,0.4362324891567625,0.44307732479933126,-0.04501227817444839,0.05999223021777505,0.3946732888458134,0.5589789186273751,0.7082149775359565,1.0,0.5244469380403822,0.3048424959082871,0.640841114230337,0.7305454235302454,0.73492034876985,0.7063688019061466,0.7514056645989484,0.6195235608636455,0.3374707449176817,0.34252152912927863,0.5569157742981299,0.5174333108773422,0.24436749149343814,0.11566460049611621
AO86,-0.4614310392978025,-0.35683249548101964,-0.15005455323331446,0.12748429796596036,0.07233213159404672,0.20757957246723527,0.09989503416077239,0.2115337922277844,0.17650688821313443,0.36791599879969705,0.3790837135254379,0.3978471319730617,0.4014738758961252,0.4895600513828309,0.4806438269791926,0.5054575229633618,0.4306544265015766,0.4465336290915977,0.43574096139510843,0.4176031281808776,0.44485350030114573,0.45813489137877594,0.4245251004129059,0.4661449283857757,0.4391122505887504,0.4074333144034918,0.3127721625541075,0.36180542197233323,0.338262658845987,0.32213197342564787,0.2587368959183541,0.27258064489044886,0.29627996483381436,0.4288030777220199,0.4201982488760703,0.38357947772213086,0.3550368851902942,0.41567390503072144,0.40248170372969727,0.5397166456625705,0.574179359340972,0.22534216074894764,0.31192852784129793,0.36427330625774296,0.143261714349352,0.08850945164888442,0.2883859459955364,0.35194277037978255,0.4587537190125774,0.5244469380403822,0.9999999999999998,0.25520446395913055,0.49930031184959833,0.5901058811583639,0.374381665899526,0.4004253117539467,0.42366942724119916,0.3497189356627975,0.14294660625418731,0.12146237706710183,0.27448044451827985,0.3516973820024801,0.1396152117846088,0.12846087231842107
DC61,-0.4012094559736132,-0.30221494305357205,-0.01652441265420582,0.19791434233504696,0.19524887538660982,0.2652443876374365,0.21655171952746224,0.2435100876294264,0.2222882625542218,0.3502734504610803,0.35679849354464593,0.3774107485123621,0.3738620353512048,0.34070436712227414,0.3418341757003714,0.3509582413962865,0.3235761824914459,0.3359492473400297,0.3292116056598703,0.36620262911569046,0.38855728190944866,0.39663790512252634,0.33794150843484355,0.3712448156624187,0.37184423392484167,0.35871835141876696,0.30733535971281495,0.32873059285250883,0.31108962603446616,0.31272557583481647,0.2886006886415715,0.28201532366758186,0.2680787842537038,0.24241244382202712,0.2816584534049118,0.26484205500924496,0.2921680345078453,0.29223481893889297,0.2949609705206931,0.26682639144268705,0.3013732890187039,0.2538065333377368,0.2655023802873129,0.2682271217768509,-0.009312776428201087,0.00024306323485499002,0.12204048382145687,0.23500229006965778,0.23390259118617854,0.30484249590828705,0.25520446395913055,1.0,0.3374344199686405,0.4102520057835804,0.3010949610897245,0.33016212374926696,0.31624024128132333,0.25502032576684847,0.21641306004119115,0.21969296611273292,0.24667128934252527,0.23707853307056379,0.17015424292479905,0.10552363132789848
3PQ2,-0.7440060595521119,-0.44274475970236626,-0.23806684374771947,0.37774127028010007,0.377906052733956,0.48421162529665873,0.4243252101450932,0.4946051220363794,0.5041824958865969,0.66793193461482,0.6756508091126068,0.7098817556980261,0.7077354996182618,0.7089764806741492,0.7250161537004955,0.6919661851499315,0.6416363508933118,0.6499033086730889,0.6553960296923119,0.7409999894866142,0.767189559881313,0.7510738858498849,0.6952959357653395,0.7608081856886287,0.7478002347487667,0.7341887238895881,0.6230589762929836,0.6573132480380394,0.6325297088157062,0.624773005209751,0.5924827191367358,0.5631779118189346,0.5735355310385756,0.5716530011807881,0.6007126321737443,0.5924272555119379,0.5899502712735776,0.6278262422069576,0.6404142659417811,0.5662826064355688,0.6366834932874277,0.5067217790948324,0.5462861840587782,0.5542527999151922,0.017097243065054037,0.20595231129529293,0.28740190696877455,0.4441425315013032,0.48554162185482996,0.6408411142303371,0.49930031184959833,0.33743441996864043,1.0,0.7578649362533494,0.5690987797067592,0.5897374225123321,0.582589628037555,0.5308467274115773,0.4022715128355906,0.40630358276000045,0.5764957033692499,0.5316317483698016,0.38050028474735953,0.3101941846397582
X1Y5,-0.808130697788401,-0.515973217932532,-0.18838625817382318,0.3511286521291448,0.3744997132322599,0.5374118180280801,0.4240084915825771,0.5009032740140098,0.46548791382794147,0.7229209392732516,0.7365123781279063,0.7481122393936517,0.7671259863803114,0.7629909018818537,0.7570245315183286,0.7522392267996028,0.6842673776936925,0.7036421213912502,0.7364647612792798,0.7796401938898262,0.8053433437153262,0.8146493856377199,0.7493156350062736,0.7928193592363315,0.7815503158999259,0.748658122675531,0.6227018948842493,0.6840952262425949,0.6521685999882729,0.6477574051806756,0.6057980596142992,0.5751248029554095,0.5859096174116339,0.5487161062662967,0.6004294020726184,0.5785519574319853,0.5952232269562284,0.6396042960898053,0.6623259883753949,0.5672219164975062,0.682348202102698,0.5499565753809769,0.5853312209072623,0.5602966847532259,0.028702407811565894,0.14507981544354062,0.2954177350961729,0.5441644006147659,0.6138212601085218,0.7305454235302454,0.5901058811583639,0.41025200578358045,0.7578649362533494,1.0,0.6749320822770442,0.7278140796916636,0.6900715779249579,0.5916127605718056,0.4768145668934434,0.4793518306561547,0.6056175891058179,0.5709445458119714,0.359926232530282,0.271160997263292
27SS,-0.6646794215134684,-0.3764441386484557,-0.1259853977220048,0.2443152058859055,0.3049143835757887,0.5135573913677546,0.3700349102797208,0.4229687901207807,0.40359663020206343,0.6560379381428642,0.6538883608597564,0.6629262563661653,0.6558979395525832,0.6505042259270736,0.6915568753858435,0.6742669670972906,0.6635288169967977,0.6563181632527196,0.6804597467362508,0.6609879224824464,0.6813958672776677,0.6720078155798023,0.6364432111627466,0.6693015119222692,0.6326506878952406,0.6521005394242363,0.5701370451090789,0.6111229792273123,0.5856343386434877,0.6018797542422961,0.560837357613208,0.5397591034556919,0.5380842524227626,0.467227490069066,0.5212851200701,0.5014865223948549,0.5607843999771133,0.597202947927871,0.6251463394904913,0.4162397257172416,0.4720891515464579,0.5383049382066657,0.5311033137852321,0.5245606095542688,-0.10246042893970309,0.1843011277581614,0.1696043172089629,0.515127756414035,0.6651501669058825,0.73492034876985,0.374381665899526,0.3010949610897245,0.5690987797067593,0.6749320822770442,1.0,0.8136930457280882,0.7930523922002103,0.6770897057582855,0.43707330032833563,0.4584361999364848,0.4611190142166356,0.4209580854812791,0.3372926433978467,0.16136667026154414
T54A,-0.6955919086074963,-0.3722632918052424,-0.09940464622854045,0.23674520619768644,0.3539359163415654,0.5970413708633319,0.4303646952001608,0.4774655370803097,0.4153010408893295,0.6825529148821394,0.6777446905742573,0.7083051343525618,0.6967166066528803,0.6309343953462535,0.6504844725500568,0.6407929080094741,0.6407182402775904,0.6214773890934069,0.615900038660501,0.7224254376459,0.7139282247269071,0.7085375414109583,0.6303014720026866,0.6705543966477061,0.6718500640190014,0.6795085565774925,0.5834914711593507,0.6158026933266464,0.5844084829278416,0.6041986643932519,0.5802930728020594,0.5578445554051664,0.5509439763848288,0.48195834063513315,0.5110343374243962,0.5206417047288591,0.5196199709760642,0.542945488966531,0.5833681204048362,0.40591150892579003,0.5178789272217796,0.6192993150049004,0.5480750912587585,0.4964575695452923,-0.15056657225596554,0.2268254157303103,0.17100870031209245,0.5101267282378753,0.5809359273371195,0.7063688019061466,0.40042531175394674,0.33016212374926696,0.5897374225123321,0.7278140796916636,0.8136930457280883,1.0,0.7602004145265135,0.6531759113856064,0.5329250291983257,0.5589880823329284,0.4739894879605453,0.45220871519408695,0.3307102689569584,0.1386283974804059
2T6S,-0.6486384493585249,-0.32855986588780495,-0.13513886653462676,0.10092007713588833,0.11917499892950692,0.3891865954879387,0.2155663629733313,0.2761793469118964,0.2800726029891351,0.6516291919373268,0.6444870961149513,0.6290260712940705,0.6447264225681951,0.6156524137679663,0.6343526933519666,0.687530783281804,0.6716071195605288,0.6694342910508024,0.5573319921528582,0.6306689449319517,0.6347610534531629,0.6470672027005352,0.5989237485709095,0.6113660729995596,0.5696454398076302,0.6000831939020252,0.5383761856177749,0.6093999506786713,0.5862837611541228,0.612032144022853,0.5517156590664708,0.5349936237271439,0.508293083185837,0.39619394434097627,0.4758517570269161,0.46596986316341116,0.5790269202229303,0.5573601690045934,0.6246281783529143,0.35845680048629425,0.4143585400815361,0.548745697392251,0.522151185361314,0.530880940529126,-0.06780320980273508,0.08647178590137017,0.14867599373411097,0.6345384400023522,0.6590732272392942,0.7514056645989484,0.4236694272411991,0.31624024128132333,0.5825896280375549,0.6900715779249579,0.7930523922002102,0.7602004145265135,1.0,0.6992515820155435,0.4559622978233745,0.47863197363951576,0.4386162518134515,0.3835517466977547,0.2810005110468284,0.1065455446495862
2T7P,-0.5713563300683074,-0.35152575450562745,-0.1384312132427977,0.19932192321388462,0.222163872281598,0.411352549190617,0.2852070266809052,0.35902033120945137,0.3409880266557412,0.5616948906200396,0.5609810406760404,0.5641305198248223,0.5619421916144709,0.5539039119207525,0.5663696485269051,0.5773602780949985,0.5684961091553019,0.5643875580243616,0.5200112846088762,0.5670940849219606,0.5778993530709143,0.577478257442893,0.5517371743690247,0.5552148915283855,0.5370783853030134,0.549701436626446,0.5411719523721717,0.5769446488633391,0.5606083400082157,0.5584404348743663,0.5228619722219369,0.4785351654454745,0.500735759866656,0.43493962868235775,0.47786093456121087,0.47145194704123317,0.5380472318342641,0.5957945846009077,0.6332566918296391,0.3932788320502062,0.40482265641178633,0.4744221563252281,0.5298582417449923,0.486788909307809,-0.0695822171503688,0.14647927328685617,0.12400372451212636,0.4763075575574731,0.5346892008759264,0.6195235608636455,0.3497189356627975,0.25502032576684847,0.5308467274115773,0.5916127605718056,0.6770897057582854,0.6531759113856064,0.6992515820155435,1.0,0.40910355659602027,0.41702657691995504,0.4111033232098796,0.36422420211305884,0.27159190420550616,0.14591863298928623
0ED6,-0.591339587382716,-0.3136150892904613,-0.15784362013064954,0.3662179515453121,0.4321311457196904,0.6119587856952283,0.510320171016096,0.5352203951531425,0.444729842232713,0.6311958168935369,0.6183671297886059,0.570768828787234,0.6404862507623863,0.4594254469520285,0.4581974526731932,0.45368844432377986,0.47369947512374116,0.4724323667583578,0.4999077845932784,0.6390288766806222,0.5847497060903561,0.5839400258326864,0.5422175917287089,0.5266356727521095,0.5418174076904996,0.5577048130992016,0.57605289892083,0.6285383449492494,0.625513833761923,0.649359780161431,0.6743666660872841,0.5837333768315293,0.5776892630882889,0.4768038095906182,0.5114316000922402,0.5536335679337007,0.45993797616030707,0.4323618011377198,0.5341785073069203,0.379243281442757,0.4214366094117956,0.6740628371487323,0.5711312026091144,0.48036701306260066,-0.24960891576314104,0.16972332892984682,0.042262484085588865,0.34641098048904884,0.3049713583856699,0.3374707449176817,0.14294660625418731,0.2164130600411912,0.4022715128355906,0.4768145668934434,0.43707330032833563,0.5329250291983257,0.45596229782337444,0.4091035565960202,1.0,0.9444406337489188,0.3809580923103987,0.365197640553904,0.35587714335996756,0.22892789393970253
R5K7,-0.6181075927729331,-0.3107377258291662,-0.17290735378568242,0.41013240704036447,0.47827835569351607,0.665409687566464,0.561926164501708,0.5833007075195522,0.48244749995511715,0.6822381811220881,0.6670980749969146,0.6075435822944023,0.6783049856107046,0.48591873831103066,0.48568118499798046,0.4831188955015412,0.511261098871115,0.5096731436149792,0.5180370152320861,0.666832663165152,0.6103651211988096,0.60959330313091,0.5732167950115777,0.549293263943667,0.5621860451021287,0.5855646137373769,0.6181439992911744,0.6661472783488781,0.6651020594510423,0.7051201470838532,0.7301974414392675,0.6437566805673691,0.6257875824162987,0.514657877789714,0.547722783479969,0.5880334300353762,0.49865265310190543,0.4604987835476363,0.5691711632470835,0.38029596557611195,0.4261181526177589,0.7192956623434392,0.6086891671361377,0.5124570480425221,-0.3005494294792067,0.1925557002775136,0.043072830773907785,0.3556317453135113,0.3082752168505713,0.34252152912927863,0.12146237706710183,0.21969296611273292,0.40630358276000045,0.47935183065615466,0.45843619993648477,0.5589880823329284,0.47863197363951576,0.41702657691995504,0.944440633748919,1.0,0.38681833229000734,0.37600228779462075,0.3875948208668355,0.24572206804792088
B23O,-0.6311021799935637,-0.4158616883131915,-0.20854319808496133,0.3661671178442118,0.3766528411293518,0.4803613742473208,0.433247335919158,0.47548914548092586,0.4866561769323559,0.5663256058661655,0.5710775459598694,0.5899314641409894,0.5984153293189219,0.6140807445207049,0.618554813907754,0.5736151360302115,0.5354672495841698,0.543719681441087,0.5783159521101948,0.6333210696615421,0.6464568733504695,0.6423925564416508,0.5863336624767166,0.6442231001372102,0.6100847696099064,0.6135707087548029,0.5180085620607527,0.5456853455042185,0.5223634193960286,0.5203764596505077,0.4998024192500515,0.4862237778677537,0.4969157647070044,0.4601048284554248,0.49304927222354805,0.4864784001295002,0.4848066248101147,0.5243002370265173,0.5261400115342153,0.39560246319934367,0.5264229109641633,0.4548831975199247,0.4704103338985264,0.44478824891685775,-0.06987248257591729,0.15355604446844498,0.1961938554249657,0.3666698472117055,0.4047897219040073,0.5569157742981299,0.27448044451827985,0.2466712893425253,0.5764957033692499,0.6056175891058178,0.46111901421663565,0.47398948796054524,0.4386162518134515,0.41110332320987963,0.3809580923103987,0.38681833229000734,1.0,0.6155039751916503,0.3618708399433904,0.3466098148187128
O03M,-0.6088596784939277,-0.3730348822937074,-0.20926867342633285,0.3432306746604512,0.35267467336428737,0.46801852372638253,0.4109083084186688,0.4641876662005026,0.47485093276062396,0.5457658699518164,0.5451019526218376,0.573310473001116,0.5782197288962505,0.6054225022065389,0.6214630592752209,0.556724316794701,0.5209727242228425,0.5225817368448282,0.5736489153203207,0.621259737904444,0.6306319252164344,0.6267239850348599,0.5678352196624573,0.6360318065304418,0.5996143100736437,0.6019886797685815,0.5031166636699392,0.5228436598600411,0.5014879118896556,0.49495988605818625,0.4823577930463121,0.4698868046752622,0.4841430438067073,0.47268270529793754,0.4882219241981799,0.48871862170294167,0.45886693687701546,0.4996648792607136,0.5088180818759871,0.44122906437320636,0.5301838352650059,0.4418744421376841,0.46695235031718646,0.4210228695247541,-0.08154630857063905,0.18479182507685696,0.32883147540710106,0.3251229661469695,0.3723976197574468,0.5174333108773422,0.3516973820024801,0.2370785330705638,0.5316317483698016,0.5709445458119713,0.42095808548127917,0.4522087151940869,0.3835517466977547,0.36422420211305884,0.365197640553904,0.3760022877946207,0.6155039751916503,1.0,0.3446395427480875,0.34104716260870444
4SZ2,-0.5632625303881438,-0.3070422644242264,-0.2155940200370582,0.568703860745765,0.553278762074502,0.548621252691706,0.6192567532138664,0.5969600678631911,0.5616972193214527,0.5894840147188387,0.5897291571918796,0.5790757958542093,0.575109681716012,0.5325070936556985,0.5405516391296616,0.5440735702490079,0.5577878409991265,0.5771444908953595,0.46823307968173045,0.5467644799194941,0.5614722888359,0.5542407220789551,0.5247982234914798,0.5433966485463604,0.5311796148490083,0.5504706785545898,0.5718246100569052,0.5922312359550873,0.5563183743931928,0.5763593339825177,0.5800316546810809,0.52265852100112,0.4755189582599258,0.539724751902167,0.5520020614784109,0.5688596870636966,0.5585556773614625,0.5451303790376519,0.5234124805565111,0.4478884796512464,0.45043305763009767,0.5416166765850845,0.45685502740836725,0.47042719126314736,-0.02383890548979194,0.2983290692889326,0.07508632216441213,0.2060391689889155,0.19342911644555377,0.24436749149343817,0.13961521178460884,0.17015424292479903,0.38050028474735953,0.359926232530282,0.3372926433978467,0.3307102689569583,0.2810005110468284,0.27159190420550616,0.35587714335996756,0.3875948208668355,0.3618708399433904,0.3446395427480875,0.9999999999999998,0.37937172937482044
80GC,-0.47410970236492717,-0.30443862074436623,-0.2978689717203676,0.5347333744931082,0.4824376052449039,0.461268525246112,0.5150465155931538,0.544224116616701,0.5750796961414939,0.4705700295075112,0.47277474884721543,0.47166814637021715,0.47181053560182695,0.48708160620529195,0.4819050576165408,0.46946141139382214,0.4566336912846429,0.469958926199469,0.43102090348615674,0.4573520239053383,0.4769096318633944,0.4682409781808635,0.4549437722880918,0.46372022507310195,0.47041097263096937,0.47283872792616805,0.4705873899457255,0.4645374150832671,0.4525319358640055,0.44453212255776825,0.4396110538951175,0.43877239016019015,0.46154775678103555,0.4835432412987826,0.4817993867965095,0.46877177560498273,0.4361321841148026,0.47434825247524187,0.44544614185729836,0.43758679477505436,0.4220792662141173,0.32782811737649503,0.3856436599158016,0.37759799297883007,-0.010729539752728551,0.21589414835209014,0.07168293973932545,0.06793181804683926,0.09056997770649515,0.1156646004961162,0.12846087231842107,0.10552363132789849,0.3101941846397582,0.27116099726329207,0.16136667026154414,0.1386283974804059,0.10654554464958621,0.14591863298928626,0.2289278939397026,0.24572206804792088,0.3466098148187128,0.34104716260870444,0.37937172937482044,1.0
