,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,1KB2,1P0Y,27SS,2T6S,2T7P,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
2T7P,0.32263929268834773,0.46008904645470416,0.04186888251669156,0.35239716321203796,0.3911752725717648,0.3427636478717971,0.3420740424913564,-0.010045825243933031,0.5320753494300382,0.5828265948483125,1.0,0.49880170058778744,0.3832894261970379,0.4792803202484356,0.1323018756874263,0.49489824030750196,0.034659102749628336,-0.08207931930906658,0.46952287162312506,0.2351431543275935,0.5086933114308722,0.3930331475961507,-0.10946678176184257,0.19195485449651384,0.4911250405735161,0.4069288691471423,0.188823744515508,0.3918813566234306,-0.19438531076845061,0.23625144150432484,0.47459635892647634,0.551315447740614,0.45229034081619984,-0.2324826049543325,-0.08223505853810938,0.4463139344935086,0.046479181229822406,0.5763725097469193,0.4109576020810888,-0.041456650054618294,0.5317566553571745,0.4600550557484277,0.4056203135086257,0.4498831136359262,0.0022867077150296594,0.20124723282685633,0.4697284707419789,-0.013996988673975874,-0.039827965655379674,-0.07579190968325258,0.5145809935525711,-0.22988681628564123,0.04049063280219567,0.46524779570629543,0.546842567597467,0.2519262369742687,0.028480796543335987,0.4641652215431511,0.47936057704053187,-0.05278692876387288,0.28646594665379393,0.40265916684978215,0.5481405317734827,0.00990501351982655
3C6G,0.6034214393198511,0.6235384962791733,0.33617292257711573,0.6952788653192065,0.6617392437728566,0.37362173944223287,0.4092921279961542,0.16546893236878776,0.4569451597451576,0.6405961739490229,0.49880170058778744,1.0,0.47303238279707827,0.8062911835135723,0.3836992033774311,0.722830087550239,0.2769799199103822,0.22846235689019778,0.6743593089658233,0.4465111722579305,0.8634743330713383,0.47891933076989485,0.11534338406314926,0.4847735010678327,0.8307956365660696,0.5971613852573181,0.3398359879553492,0.7176514058561628,-0.17506206254539303,0.2924233802668328,0.6452968331376915,0.6478283696980086,0.60282673588099,-0.2745083408353979,0.07725941038467453,0.5519859740836887,0.24204461851574327,0.7049240896720631,0.3308983158265899,0.28803908888185686,0.7174491996273451,0.5756517073861508,0.8003724676470205,0.7634247917306415,0.11773249902382216,0.2530315473339075,0.6550585102564017,0.02144432635000521,0.25740103482186627,0.24350015190741775,0.8068701878657942,-0.26363137923485663,0.35978097011639404,0.5388632770638201,0.6457148661192088,0.3398168605230897,-0.11796159850255142,0.7120551334965296,0.41049626477772816,0.1338735685377722,0.6457277722445004,0.6141164141394098,0.5655219858930393,0.337463649304243
3PQ2,0.3373659242454782,0.553975941673946,0.1822630622061193,0.37441690536230204,0.32029427497557855,0.3737526479908862,0.27700247693967606,0.17265339566801657,0.4040115754147638,0.4313552835660397,0.3832894261970379,0.4730323827970782,1.0,0.5119924738416102,0.2977925439628144,0.3707988928429645,0.17177725307367114,0.1378467763939287,0.6954196313319594,0.3383579151061102,0.49718702250662666,0.47964906217647946,0.08412084243919223,0.280574400676592,0.4653456198323483,0.6848304594770624,0.19917233903593864,0.443360989123232,-0.2854728994774107,0.369444667449348,0.644385313857052,0.4552767745363787,0.3934938063102863,-0.2544257847212004,0.13030858195331524,0.544749650802296,0.2499037013542258,0.4441686307185135,0.35628758647586334,0.14069758376232433,0.4778399343907703,0.6933962936211113,0.4549796726784663,0.5654684001903992,0.06368802182064562,0.3422281677034252,0.6713002105094115,0.08811166100282279,0.17368596960285665,0.13956870366261673,0.5544686451783037,-0.2049607515333489,0.18502937329862562,0.5670973654396905,0.5335525736496295,0.3750063959590792,0.03228841534948886,0.6123541959053083,0.5512713885344345,0.10526632274139455,0.31012962588623577,0.6604074424392057,0.6180743984870735,0.24275733453434395
3TR7,0.6213079586450836,0.6685718087433982,0.3031833441337615,0.6867074055582642,0.5970530280277482,0.4266957601856066,0.4251839870496913,0.1820451460036154,0.5308077200437473,0.7803938094009869,0.47928032024843564,0.8062911835135723,0.5119924738416101,1.0,0.35665780894966553,0.6628706244244348,0.29678563141873504,0.27986839588960627,0.8000447716257547,0.5160818903393141,0.8564962629501203,0.5598357118277313,0.14341762678927977,0.4391479483433941,0.7827985757150617,0.7055507840973037,0.4614782975279273,0.6993610943255009,-0.2542029057029339,0.33032406463238817,0.7665243554800892,0.6642050201956194,0.752791304063372,-0.32296582545188,0.14356397551261701,0.6612396679756068,0.26250553824806105,0.7018437189822804,0.3891478737224952,0.34755302278453837,0.8306261760158354,0.6791772066994238,0.7019013832996911,0.9580246070616033,0.10556885123661758,0.3014880437126872,0.768500100225363,0.034949680918964936,0.32385410834691447,0.31381792589845237,0.9291978282171495,-0.20389328708063065,0.3473252175535777,0.6625831515344038,0.7626430400241092,0.44096657689092805,-0.06549074377589312,0.8937845072643456,0.4820190403079983,0.17692281241674843,0.6147544306194648,0.735765323549354,0.6406880319538306,0.3757798214658809
43FJ,0.34361891182276677,0.3138235797716429,0.24199769135309365,0.3132705281842356,0.28995194389527496,0.11379138616587327,0.22113180074722508,0.5480946120838686,0.15493092154421137,0.10669253948682252,0.1323018756874263,0.3836992033774311,0.2977925439628144,0.3566578089496656,1.0,0.28988868689806474,0.2781100029933115,0.6044042085284675,0.37772929083556617,0.27642877192150694,0.38511712482956995,0.27391108606380904,0.36740442982451427,0.37080151051076043,0.379305523326322,0.38479519386273275,0.16702647733841386,0.34592962166986335,-0.2668666421141635,0.009925673106378258,0.3440247799449885,0.3650276992629918,0.33235965721231914,-0.0012208796843213607,0.5264523431215075,0.3097486546559042,0.28805587056442333,0.3652981086737964,0.11913213630271753,0.40343314139452896,0.32331441760585705,0.3132303895651751,0.3687997067116125,0.34893932809896483,0.17144569600629322,0.10433718246710391,0.3684659661616155,0.08617598126682767,0.5536226259251429,0.44818734899746937,0.34204054055125127,-0.016228416937550193,0.2905592425271174,0.31538722317190737,0.28720147790722467,0.19552251085489075,0.09902971328430461,0.3209256509108503,0.11737122182955771,0.5868929026921461,0.2983514044164838,0.4109624506633783,0.10977956415325762,0.4644865230389022
46CD,0.46712415384675027,0.5379255484415204,0.08523885583686865,0.5611904042442264,0.5027055453068605,0.33185114833469154,0.3480706974436726,0.13897719988069843,0.5362553826240632,0.6324811897571953,0.49489824030750196,0.722830087550239,0.3707988928429645,0.6628706244244348,0.28988868689806474,1.0,0.21922643438395342,0.17311011096633874,0.5334162256296698,0.34549960016108866,0.6804019653536986,0.41914904753268456,0.0559681334525763,0.41504185869275256,0.6504399314801781,0.4487308797021286,0.3184013664329316,0.5617490489761472,-0.2031253410736621,0.2074364197104586,0.5465644217258289,0.6739620219280219,0.6666448731260708,-0.2386911690641691,0.07114551797364059,0.5463251579697213,0.08521653430927306,0.702496403060976,0.37174086978356347,0.16205606101012116,0.7338849358858308,0.4979599854435562,0.653004118211598,0.5845102589429138,0.00467749486434288,0.21220462381466323,0.5614277468842559,0.03294388192157515,0.1629703767978537,0.14532747786031855,0.6800615710428534,-0.2410577675336049,0.10612018599596366,0.5621050115899273,0.6740452026742657,0.2489538385632504,-0.05872823173976128,0.5666730514394244,0.4291263420044939,0.15901831806846306,0.49525573373147286,0.4980755769908048,0.5074705418356242,0.21264623564064697
4SZ2,0.3404791565341309,0.20250441677383013,0.22390062700382665,0.2945317637109523,0.18621965242392613,0.043478533850953016,0.16261696250872198,0.24451989320168246,0.02524052142106793,0.029808357832368036,0.034659102749628336,0.2769799199103822,0.17177725307367114,0.29678563141873504,0.2781100029933115,0.21922643438395342,1.0,0.4945108678389342,0.26661066206121,0.2939257967508864,0.2780696038704513,0.152937706405647,0.36519659324454723,0.27564065736085724,0.2633857677434777,0.25511739234544495,0.16842608631241068,0.2921812144295456,0.03227602541908343,0.0695909695538566,0.23062942950403875,0.2963322240953497,0.23214128986158689,-0.005112540058172111,0.21628203724122674,0.19996750794135143,0.2867523099827146,0.26554216179830586,-0.009552822074998468,0.5182573479009772,0.23408183753394463,0.1908386001233101,0.31120220133917975,0.2764230048345773,0.25333627789790647,0.06294663206849697,0.2703259190850734,0.0945055113706993,0.4956942032628116,0.5398453603570631,0.2674386610562628,0.09570991084421807,0.27194401533579227,0.1873300541151257,0.16621990717789994,0.09082764736334994,-0.20024136311941773,0.23686094501494584,0.007130769772658601,0.3157653367752435,0.3334926124675953,0.30301066581511943,0.03226881185373284,0.4921813169054188
4TQ6,0.35255748403663906,0.16641944595343292,0.2361724779815531,0.20537483147230237,0.16908499049550846,-0.0196449329006127,0.15536929005215167,0.5390721458010574,-0.03346677654313006,-0.11965162826232081,-0.08207931930906658,0.2284623568901978,0.1378467763939287,0.27986839588960627,0.6044042085284675,0.17311011096633874,0.49451086783893416,1.0,0.2490803253429029,0.25351942060542154,0.2748469018752653,0.14175959252214174,0.6028519527724765,0.35317739686334626,0.2555242038992388,0.2306785306853148,0.17433164980675428,0.2541851784541705,-0.10279497279143655,-0.0528147591523979,0.20529024293753273,0.3165306636039108,0.2593199907244703,0.09066917947666629,0.5198621815273297,0.2015033076468279,0.33839175866297283,0.2642608666924323,-0.048892783647142196,0.7801767982470219,0.2091654533585376,0.1786001287092688,0.2520934649098737,0.260677204227061,0.2981613844630414,0.037170002565528666,0.2612804936504033,0.14782114646068015,0.8715893049018012,0.8355667582763976,0.21859631805907875,0.2794209684306034,0.31584461268678193,0.20616547351353576,0.12989133370856565,0.09613496640965552,-0.15270090355634433,0.20368204724856298,-0.0663880803946135,0.7263138214680065,0.3239699235561149,0.32843116776341647,-0.13157951809956933,0.7215720844469943
50GV,0.5388611213857815,0.68745244122791,0.2614698361177009,0.5221564462292931,0.4764374661313965,0.4706031033107029,0.3957760872485265,0.20734039623120942,0.5306520850945321,0.6303658391159486,0.4695228716231251,0.6743593089658233,0.6954196313319594,0.8000447716257548,0.37772929083556617,0.5334162256296698,0.26661066206121,0.24908032534290292,1.0,0.4525631776330008,0.7104065766961543,0.6350072116461367,0.15908200668083225,0.3696895051167758,0.6492975945010967,0.875835013963987,0.35228279217330516,0.6096332462816701,-0.3541581620207903,0.44099470389390377,0.8907482625322521,0.6380110194269687,0.6213764083583746,-0.34319897917221304,0.1515669055610542,0.7484075256534709,0.3318897111334907,0.6314359341238245,0.4515504265697689,0.29639486800678577,0.7216480954484155,0.8802629975413483,0.6103917320715369,0.8573554350267063,0.12190589650692021,0.4284777989690894,0.9200677058487708,0.10453477180694457,0.3024362327268903,0.2709094525534987,0.8092266864522288,-0.20858334826811406,0.2776567732038505,0.7701497605153044,0.7426502266988769,0.5074649158454579,-0.048734463031300225,0.8910640056879435,0.6506822205029309,0.17560268014803196,0.49089945245732153,0.896655451156822,0.7509222365883741,0.3735364065674613
51PW,0.3613445535334554,0.39323537407630316,0.3686489707004211,0.374344529503582,0.3254970130545231,0.23789755049292835,0.2777404829412937,0.13545150530786448,0.1989765715436652,0.28797922531537423,0.2351431543275935,0.4465111722579305,0.3383579151061102,0.5160818903393141,0.27642877192150694,0.3454996001610887,0.2939257967508864,0.25351942060542154,0.4525631776330008,1.0,0.5047385127134548,0.30225916412403336,0.14916095326143963,0.2927238147322596,0.5002211948207075,0.4541983929445365,0.2409637852199344,0.5262513795374876,-0.07093906384501165,0.17576305461743913,0.41327577365077944,0.3376822617223892,0.30199764224096765,-0.15584999970732435,0.12480873229345756,0.3119546830232877,0.24073749449454007,0.370553752947701,0.14725207091583958,0.2714806092781842,0.3594444882976255,0.3593747379225638,0.4014077835261969,0.5060516351142603,0.08516360756859817,0.1499165613184665,0.42673098058370196,0.005712012626558128,0.25793925073804186,0.2658041837295248,0.5232191273503992,-0.1285516415527219,0.4137160352874696,0.2942239532672178,0.32373379741039254,0.2569595408062708,-0.08893436853865588,0.44779007416710276,0.19647870266066422,0.1823002437600597,0.3645708926558171,0.4199041791802904,0.3156154785137115,0.2819271818466499
6FH5,0.601318481334249,0.6271829805415193,0.3367922556521761,0.6442624230350986,0.6286813952260257,0.3895705663941793,0.44545208493915284,0.22829560275391655,0.4699359156306593,0.6721934139005341,0.5086933114308722,0.8634743330713384,0.49718702250662666,0.8564962629501203,0.38511712482956995,0.6804019653536986,0.27806960387045127,0.2748469018752653,0.7104065766961543,0.5047385127134548,1.0,0.5114966476360672,0.139843756452076,0.4555928467782321,0.8353771474422269,0.6380599939491549,0.36482320448224287,0.7038714820290273,-0.23944567157816177,0.28848585990430536,0.6804758388443617,0.6460848096783406,0.6539195024274144,-0.2815404129049433,0.13993183714625712,0.583832413244782,0.26052981191113667,0.7195133602993,0.3554757800280238,0.30621790911018415,0.7284893949727828,0.6176634980066398,0.6985397475761734,0.8258722340167529,0.12338792374138934,0.2654142919179302,0.6838871000164998,0.03625045133294906,0.3101689522266514,0.2743861888794386,0.8213104419751684,-0.2120593260042614,0.37002980141162906,0.5870755473444279,0.6743665433394713,0.383925336987113,-0.06817721732385497,0.7732384061611884,0.43701158176223165,0.19618813448245867,0.6386830652331605,0.6493132765656493,0.5863179235901759,0.3552423264176126
6VV2,0.3613471967038749,0.5398883016748848,0.16605936985402997,0.3980001084837306,0.34145735903968066,0.35098615680978407,0.2911977429870558,0.16867532416969652,0.5534577487761423,0.4783160242315122,0.3930331475961507,0.47891933076989485,0.4796490621764794,0.5598357118277313,0.2739110860638091,0.41914904753268456,0.152937706405647,0.14175959252214174,0.6350072116461367,0.3022591641240333,0.5114966476360672,1.0,0.07270156347905782,0.25316567617475555,0.48219261012000647,0.6028534639487945,0.23453256959560445,0.4173018939858036,-0.29094085670915787,0.3009609485327947,0.645514052975417,0.4657191195735193,0.46747253398510225,-0.2299271900204283,0.10839227081125169,0.5455726609601504,0.20630286692069344,0.4881706095969124,0.50216511348572,0.14921231451065753,0.5372991796118377,0.6153668501847945,0.4370351334309715,0.5913825378498649,0.03985125661878326,0.319540741929055,0.6160794053691856,0.07131670651806722,0.17282670779186876,0.13914350203419823,0.5820262949701818,-0.16762489117550597,0.178223181516365,0.5598381382266953,0.5842852420855215,0.35170076515872933,-0.012026182322727397,0.6186995992138898,0.4978550636989604,0.13137226049396644,0.33470369826698887,0.5786273555840303,0.6015917193146865,0.20821311341032306
80GC,0.22198572717915196,0.0835596680339938,0.13808572789234935,0.11260359232238125,0.08612547248237035,-0.02998674687194925,0.07836570626933134,0.3362689496549962,-0.1089124710010356,-0.14172723124147069,-0.10946678176184256,0.11534338406314926,0.08412084243919223,0.1434176267892798,0.36740442982451427,0.05596813345257629,0.36519659324454723,0.6028519527724765,0.15908200668083228,0.14916095326143966,0.139843756452076,0.07270156347905782,1.0,0.223908565815775,0.13243724279556973,0.13743774478801998,0.09273392545613739,0.14796728698347783,0.004141743916829557,-0.03864731436915733,0.11073291415339344,0.19389530290524384,0.12569593544905658,0.10875581660816343,0.33806353343902545,0.11664525240778817,0.342040326989704,0.13600299437485083,-0.08428563357335908,0.5185765417867899,0.09193474038734904,0.09224390094829953,0.1354433095317376,0.14151948783366106,0.24184462991438205,0.017592426380525977,0.14726963081055178,0.12906844552690988,0.5838608936030539,0.5622476446227378,0.10195338304243841,0.1542981792252366,0.1764755052934163,0.10747443651809155,0.03719088003762655,0.026746926443704605,-0.24108901869429683,0.1069865528064973,-0.1072967980050149,0.46558447629673855,0.18598503957832252,0.21705345058658362,-0.1552553752975912,0.5941399157726519
