,2T6S,U26C,T54A,I07H,UK24,XU70,4TQ6,IZ20,P5F3,Q58J,43FJ,1P0Y,E3B6,R42Q,L9G5,4SZ2,80GC,08MQ,V55J,0I4U,9U7M,0H5E,L3V8,0C7Q,3PQ2,6VV2,B5I6,50GV,O21U,9Q6R,X19V,K9P0,E6R3,R7D1,L7J7,3TR7,Q6O0,98BT,3C6G,6FH5,C88N,J7F9,R9K3,46CD,C22U,I52Y,0JO0,2T7P,X1Y5,I9D6,27SS,UI76,0ED6,R5K7,51PW,94GU,DC61,O6R6,B23O,O03M,AO86,9T8E,1KB2,SM54
46CD,-0.6334732546531869,-0.5657744300562294,-0.047627839232920105,-0.3069168852041265,-0.16038078341091297,0.21894727133997932,0.1749618758063918,0.16589137691788913,0.17120962070030696,0.15461224526050438,0.2896971254318055,0.1403012402958685,0.0753863001299702,0.1833576558436361,0.00653304430140587,0.22014110440738172,0.05319977510701033,0.4642607869829828,0.4903620622338023,0.5029121002069538,0.55785338949977,0.5578281777195979,0.6490871140151768,0.5351324151535709,0.36954356760290735,0.41722586623273744,0.5440680990690547,0.5313551941088744,0.5594578720835142,0.44514393072395064,0.4953324393731016,0.49494121028674526,0.5438841457498558,0.5608438329330986,0.5846023592733521,0.6633533750703448,0.678687034521196,0.6483932340159175,0.7216598736992214,0.6801980327483171,0.6656646701664021,0.7319244333558705,0.6721633788069938,1.0,0.6726001350248534,0.6994446850680038,0.33014527647476916,0.49266166818045326,0.5049131774226014,0.3691261619669983,0.5362597717489687,0.4277391982152754,0.08662976576857442,0.10812945312034007,0.3433023341528999,0.41077681514761344,0.25076082051104803,0.18034163773308137,0.20471351198746607,0.21149196760701008,0.2018378773385149,0.32086137518984115,0.3420706378855917,0.24531128771975189
C22U,-0.5638844666438617,-0.6036060127135776,-0.04855315571380243,-0.34251844463215947,-0.23477676327795402,0.4125384988079456,0.31356191019806,0.3694225902905384,0.3816937078799901,0.3443167651400601,0.3621292683836204,0.21223751972840252,0.15495951300375654,0.267745114990723,0.1263047405055564,0.2964891946184264,0.18995494501993923,0.5597668772862665,0.49750127090347646,0.4539068820202264,0.5767852445061015,0.5132306613185932,0.6184852761686931,0.5661553070797504,0.4537528141949411,0.46308457088368526,0.5933066821113944,0.6347563350704567,0.6434779336508498,0.5295717417138192,0.6044387842112058,0.5616749582762788,0.6227046991585102,0.62928604729415,0.6012522050756651,0.6628711493377537,0.6688742028980793,0.63051108706848,0.6456261536416847,0.6437456253917269,0.6754890341882644,0.7550174102833207,0.691317280816536,0.6726001350248534,0.9999999999999998,0.8220004451542295,0.33405903639466716,0.5490032405987281,0.47375180853564147,0.407356647777422,0.5308876319648116,0.4454515120313673,0.12383023489689741,0.1485476644655783,0.3351643300437883,0.38677869185961833,0.21244732166243804,0.21321628720976848,0.22281978564623112,0.23696990850876792,0.20944442828178056,0.3186409701657293,0.42202608778340334,0.279646045871867
I52Y,-0.6067657867713219,-0.6259372065305853,-0.035232629840778275,-0.31311894756335856,-0.21231009385823457,0.3352451784691557,0.26424844341688697,0.2826299808588964,0.2971903560606145,0.2620956746973397,0.36493547939385274,0.21062829393066324,0.1484966613087954,0.21459806208448193,0.11643660384275706,0.265765674209047,0.1334362262218203,0.570296930362624,0.5618952541629152,0.5007769670711022,0.5998363324333387,0.5637411668742967,0.6451171086594714,0.5809404692002325,0.44255911092493405,0.4856664445761001,0.6203665602790768,0.6288880352556053,0.6497454401430404,0.5598165220517487,0.5890992365422867,0.5661142546867208,0.6119169308282859,0.6278184130503721,0.6458719881944912,0.7002419232144945,0.7091521440119071,0.6662478144161205,0.7024088042229096,0.717242246503463,0.7155480335015523,0.7697592580252262,0.7131420089290149,0.6994446850680038,0.8220004451542295,0.9999999999999998,0.357046962090132,0.5739225244630782,0.5274469142631293,0.41177436208695223,0.535184300347508,0.45156195366041174,0.1996482103583146,0.2259417778539242,0.3675395218263318,0.384017967744156,0.22861561787039592,0.211261734172772,0.23601986186741,0.24670990836710405,0.2376754174004382,0.33575966560075343,0.4291072791492881,0.3119585275224934
0JO0,-0.4510361954835531,-0.4685185196038606,-0.053489395815909765,-0.2000636685731352,-0.015506033515779798,0.07372675742631928,-0.020042552652170764,0.022405494398413377,0.0006425556014547832,-0.009746630041842718,0.11256956996105269,0.005515828377837935,-0.019102701081670857,0.09186965108375826,0.012227350764176324,0.04493887740999249,-0.02953875717808242,0.22487140801710886,0.2034579670640179,0.29788339770209293,0.3168112860421054,0.2952257786775305,0.3091080404826464,0.38691227217824964,0.3723888011998391,0.3491824537363348,0.4631664962224399,0.4698219864523616,0.44393928482933975,0.4103016244770357,0.40995741517993917,0.44911752351697737,0.41832549535327945,0.37357140705385,0.446432920984304,0.42565445655291373,0.4557428510405249,0.37126935646325954,0.37176043632873196,0.38839022037185006,0.3350940775824842,0.4084376155418698,0.43470314595377013,0.33014527647476916,0.33405903639466716,0.357046962090132,1.0,0.3410050840471879,0.5080237954880055,0.3172670085088546,0.33901637483022334,0.4257662865532924,0.07114216383869851,0.0731112174266378,0.23701339574164076,0.1398499556674229,0.24300328219849981,0.1940143403706723,0.26595255573698495,0.2268706354848053,0.18687498904525005,0.1768247864190945,0.20107065002564595,0.255399894468614
2T7P,-0.5808120277644039,-0.4642238158005363,0.032846101252166165,-0.20611400850521228,0.050709005123486674,0.015799020976422915,-0.08050532033712517,-0.037742672832511606,-0.03402183899328535,-0.06938054001682027,0.13166828261985422,-0.00858290419171639,-0.07992575107522157,0.1206595565679265,0.004926878197886418,0.03688299887159563,-0.10892581276587852,0.32055063556125274,0.2828400732645983,0.39025220423380924,0.3908292443029296,0.35091683185240374,0.4020210500525539,0.4589814218141262,0.38085560176407846,0.3923181082929502,0.4735498830715196,0.4685855353084264,0.46807874897134943,0.4044779176035363,0.4017921316823152,0.4580904168509178,0.4447078758136011,0.46412590694458794,0.44990613019521775,0.47864677453364013,0.5135684359947306,0.48961897495226847,0.4977660123172693,0.5088000665164243,0.4492974230456513,0.5292374743540394,0.544052697863573,0.49266166818045326,0.5490032405987281,0.5739225244630783,0.3410050840471879,1.0,0.5458896109612281,0.40814537077889623,0.5311845595849545,0.4774330332895214,0.04416952896295094,0.043856214470463326,0.2338384523364578,0.1906774825695803,0.24326171755474404,0.16615023825272346,0.23525050630040947,0.19919451629540105,0.19163262974821949,0.18986243167379832,0.33764720565509126,0.2487783786551941
X1Y5,-0.7099824811659682,-0.7495183104523965,0.02156964349440979,-0.30950063646703146,0.10406856758421368,-0.004213526987114581,-0.13266390265347816,-0.07751597605545565,-0.09038175495567617,-0.10997748166320974,0.11010545907678286,-0.014200317092680851,-0.09049597856765047,0.14285557200565002,-0.061981543507874215,0.034565449201494854,-0.15618505131508134,0.3260682814459922,0.32403133685546454,0.3956021372472657,0.4629506344126304,0.43266472048779603,0.4783881061016371,0.6587680757316227,0.6177911127638512,0.6000251447787819,0.7588928333038291,0.7512435994981322,0.7367490873025258,0.6989923322514315,0.6432251106478137,0.7678919349280316,0.6715692867911336,0.6824776859117697,0.6896759194689074,0.63943903987217,0.7146078295344704,0.5422059138200812,0.5623404667506162,0.5848195809308132,0.5168855453099097,0.6317566746448993,0.7414663903588337,0.5049131774226014,0.4737518085356415,0.5274469142631293,0.5080237954880055,0.5458896109612281,0.9999999999999998,0.5485989517720802,0.6074214890135063,0.7395255979900525,0.1132200104348449,0.10278004111114811,0.3143960042633558,0.19680553161697828,0.3800212492034068,0.3271208064965233,0.4521628116726462,0.41570814304015724,0.34138063148814923,0.2559973962048452,0.3131149378410868,0.44579457494222985
I9D6,-0.528816982041914,-0.4400025319363321,0.12448279660363878,-0.23403707627154716,0.005294310249933795,0.015025339576283244,-0.050078779542789144,-0.032531369362157,-0.010368654390160824,-0.04032874350690933,0.11855731030481771,0.02951885372306544,0.006069608806759744,0.08415002092953258,-0.07098558874686065,-0.009422325832659846,-0.08419714806371598,0.19593831476107285,0.15513175755356132,0.250250270037412,0.2430359316819348,0.24344859108208383,0.26996411738811904,0.4217825003177084,0.3546069569298759,0.5017097187683527,0.4569264916816681,0.44926546945082474,0.4531317335584216,0.39172043962823533,0.4020665320795452,0.5012944354388703,0.5041111177506961,0.561686691293302,0.3859155275290828,0.38590863705743594,0.4070053396770609,0.3322736806460522,0.3276073981463049,0.3522725951629176,0.43081028971782104,0.4903955886572741,0.5785061853704263,0.3691261619669983,0.4073566477774219,0.41177436208695223,0.3172670085088546,0.4081453707788962,0.5485989517720801,1.0,0.6027868091493773,0.6028751389007304,-0.015297048294861537,-0.014734722980831299,0.14540507925015717,0.12306414043348568,0.20282291726970256,0.23646036356088349,0.24061164595344728,0.2549777162326782,0.2891189155332787,0.14929937463189705,0.19509173206200378,0.23316516753155378
27SS,-0.6739070967754521,-0.5265659993826528,0.13643528354698717,-0.3114470300588226,-0.024230521252138877,0.013382587620916478,-0.030800784577066063,-0.028699065182469327,-0.004399272039000905,-0.031154729994347475,0.15707003265061154,-0.008421225446408252,-0.02348446364900542,0.16385808914895833,-0.09641122372599832,0.02716898372892439,-0.10762940224174353,0.2753696388886516,0.2581251097299971,0.3444773177091403,0.3578686352349504,0.36779221882340785,0.42669781011539715,0.5027199630923777,0.4036665952777825,0.5557593585038126,0.5237699883355356,0.5317537047392464,0.5597678280933924,0.4676382966910441,0.48713520674456073,0.577334334476704,0.5877601324044409,0.6808414713840204,0.5006770479008816,0.533108546620721,0.5567470930971448,0.4476251417703185,0.45747417756012343,0.4717726688232115,0.6000850213125549,0.6484196237440211,0.6729921041964094,0.5362597717489686,0.5308876319648116,0.5351843003475081,0.33901637483022334,0.5311845595849545,0.6074214890135063,0.6027868091493773,0.9999999999999998,0.6407579735663502,-0.0025978215620855527,0.005676437787265531,0.19884050761608302,0.21717978742909785,0.2451416788808434,0.2004090530396041,0.25481902919094307,0.24548507709649556,0.24461722487612167,0.22224598738222515,0.23801293463764378,0.24504968449084316
UI76,-0.6190116158320997,-0.6014823275663443,0.10660811441349727,-0.31232262702164765,0.021500814338967302,0.027266997111178196,-0.06641975333201575,-0.04634575885005301,-0.028306721280164093,-0.05312929197788018,0.11765869446154868,0.014950231496727667,-0.026721511572659336,0.11887807792005817,-0.052077059993363865,0.010069572303589576,-0.10615973339068381,0.2470015388394007,0.22092657423987228,0.29368132159881216,0.3074698753004191,0.29636630939927583,0.339442505765049,0.5108872117004273,0.5516335260573721,0.49752542429575514,0.6201511997674274,0.6514541210222855,0.6349728871467692,0.5671662600738213,0.5709090219152649,0.73922915993173,0.6669275537395071,0.8000491604090793,0.51350371871924,0.4815810681621665,0.514999788215009,0.3970134143102255,0.40922735676815664,0.43618020921451367,0.49124639755157706,0.5702039925852693,0.7092423113430255,0.42773919821527534,0.44545151203136724,0.45156195366041174,0.42576628655329246,0.47743303328952136,0.7395255979900526,0.6028751389007304,0.6407579735663502,1.0,0.0006626763009150999,0.002241680450865375,0.1962007656210328,0.14632166492105128,0.2975419613478965,0.45859852633862075,0.4254739787788266,0.45846961034007777,0.37167088314846564,0.2038450952126006,0.24105287390967386,0.33719011876063737
0ED6,-0.05390762189981792,-0.26060499319147773,-0.022573858973936968,-0.05868112160477047,-0.1433226988224727,0.2368206404817698,0.23316598228218507,0.257700349663596,0.2532108473414379,0.2495647311097544,0.24560964067679183,0.16554835039551702,0.15256338987281656,0.12245519850678613,0.09507928754881662,0.22192124466594118,0.13493381890672337,0.22740869871013647,0.2979876089686133,0.19349286350697176,0.34815516064862895,0.2782264804820166,0.28383812842718664,0.19723768378699177,0.18403748697015673,0.16573631291117943,0.2373232362650485,0.2616009755981148,0.258020416252118,0.317598426981534,0.2431113440323601,0.18117153001482061,0.1091124325265094,0.08230404728929167,0.3318923367243674,0.3041614292169288,0.2753430722994477,0.31742114604143296,0.336994351677926,0.33829959563562934,0.0991170746859606,0.12335729278417204,0.08677275546784588,0.08662976576857442,0.12383023489689741,0.19964821035831462,0.07114216383869851,0.044169528962950934,0.11322001043484493,-0.015297048294861535,-0.0025978215620855523,0.0006626763009151,0.9999999999999998,0.8973500178354042,0.36704644861663926,0.23348068353775092,0.06404570047963166,-0.0033527972160318537,0.10555412295228413,0.0897026659513975,-0.026012533295189835,0.15467607594939473,0.07862213823879319,0.12576743672207624
R5K7,-0.05719304638240754,-0.27359427141394055,-0.026145449766326045,-0.07587136452105869,-0.19323494437653788,0.28761641559332213,0.3125640351577201,0.32583527810465157,0.3184456845534616,0.31669748549546856,0.2958000461406404,0.18524191241650975,0.19792874926586065,0.137265888353028,0.10552169773183856,0.2719298566464605,0.1734820827532952,0.25662299537778993,0.33315149661748233,0.2169167200430093,0.3801782713160889,0.3273586130568607,0.32062733291571577,0.21109983612172908,0.18795575049710683,0.17876319509456876,0.24861555535146707,0.2785920712070477,0.2795566462666217,0.332434782081591,0.2677537601422344,0.1947416816523347,0.1302300879939616,0.10696296261783367,0.3614492622007122,0.3485896025010371,0.3151698661584506,0.36038001323149543,0.36139441791763904,0.3717502466469561,0.13166734025790247,0.1503494902822477,0.10658062471671842,0.10812945312034007,0.1485476644655783,0.2259417778539242,0.07311121742663781,0.043856214470463326,0.10278004111114811,-0.014734722980831299,0.005676437787265531,0.0022416804508653752,0.8973500178354044,1.0,0.41274374460522356,0.25891691059650374,0.07058337752655161,0.0025259478095123514,0.10344785431710524,0.0876184979255976,-0.036923747057477,0.17285987183053217,0.08190529266057553,0.12151028994115347
51PW,-0.29035352073299253,-0.4469417110512336,-0.07796136400274488,-0.1983921155374615,-0.18071343357933115,0.2812607195835567,0.2488969786610042,0.263281801589415,0.2582050578538406,0.26602035669703744,0.27678777177772296,0.1364891219501821,0.12702660124067816,0.17237178553216914,0.0852705211065463,0.29074230889852487,0.1447111167694675,0.35741434865879473,0.35709032040095623,0.3233967977842394,0.5250394914378593,0.37017281044739375,0.39780507395185866,0.39032152505406104,0.3384293281906942,0.2984234617178322,0.411763259300951,0.4513423469020725,0.42480421553784775,0.4519514737487283,0.4173731355797464,0.3580606223645802,0.3098840281376937,0.2926439634226004,0.5055094999948837,0.5154235154888005,0.5226327002158851,0.49838250033100173,0.44495768480509623,0.5028008033007558,0.29997912948402616,0.3579202589005109,0.3226371755072284,0.3433023341528999,0.3351643300437883,0.36753952182633187,0.23701339574164074,0.2338384523364578,0.3143960042633558,0.14540507925015717,0.19884050761608302,0.1962007656210328,0.3670464486166393,0.41274374460522356,0.9999999999999998,0.28994940883980014,0.16398397385310384,0.08988548650611979,0.17372811585139122,0.14770556090887313,0.07176197419744049,0.23955217502660914,0.2729206763091836,0.2513605256177526
94GU,-0.25053910380597166,-0.3867946105159968,-0.05619255451725871,-0.14480685829451478,-0.24740152585932604,0.3692325432283119,0.3521654565417987,0.3515415490907506,0.32157716274272263,0.30396252752157626,0.3711445605788466,0.219357369621888,0.24237346591823994,0.09847589412708735,0.1366440742395181,0.2729687685383669,0.21866660569530127,0.3262677742409769,0.33595922691653585,0.32417785566232876,0.4251133772867281,0.34541817561197646,0.4643979434581568,0.3287106159104679,0.28111801743012094,0.2509798534968593,0.34706397812568346,0.3676956065630397,0.3572262006354635,0.33599350064455924,0.3666179380442408,0.3064810982172452,0.32499665436935293,0.3063878007700927,0.4079399435012854,0.4365603797981834,0.4202451291811675,0.43477750413330757,0.48250999586872945,0.4546307809875864,0.3373350783539895,0.3935306129468163,0.3189250766330144,0.41077681514761344,0.38677869185961833,0.384017967744156,0.1398499556674229,0.19067748256958028,0.19680553161697828,0.12306414043348568,0.21717978742909785,0.14632166492105125,0.2334806835377509,0.25891691059650374,0.28994940883980014,0.9999999999999998,0.08120778942428773,0.09292727000369656,0.13155518948436037,0.11840170330929434,0.06292525870833682,0.19074291160882575,0.10518870458959083,0.09459348627207288
DC61,-0.3352096223816518,-0.3856800385979186,0.04130819263038843,-0.17396313678850212,0.11923200274800394,0.00508703550024536,-0.08597956010973996,-0.010898894041301547,-0.03922824571052595,-0.03643379583309977,0.009600498300869459,-0.06709240815987946,-0.08487622231217076,0.14616297102705417,-0.00936175113815354,0.012314985238621885,-0.10452281004093089,0.17825840604463333,0.15098460844536488,0.2261420571027188,0.21523018091302928,0.20724810876155883,0.21804020927065756,0.2887577860487567,0.26840184431276415,0.2409384449852662,0.37935729783612837,0.3595937277722299,0.3351259108915894,0.30556549111409864,0.2978996193314222,0.3371818121370215,0.29144017495818764,0.2876305167731875,0.3563827156819013,0.33658502443715194,0.35158260627291343,0.2637777261693655,0.28655106291617477,0.2947127196959641,0.23262975854119958,0.2963371581276358,0.31939275893805674,0.25076082051104803,0.21244732166243802,0.22861561787039592,0.2430032821984998,0.24326171755474404,0.3800212492034068,0.20282291726970256,0.2451416788808434,0.2975419613478965,0.06404570047963166,0.07058337752655161,0.16398397385310384,0.08120778942428772,1.0,0.11621002852691409,0.21514018833278883,0.19904587275000815,0.10149260392517341,0.1179653834923345,0.148583613188131,0.18961002121847817
O6R6,-0.22936543634647139,-0.31776270041173654,-0.14170259073971644,-0.1244403983041961,-0.059898463971974784,0.11341867822464986,0.06754646141774336,0.0656034366078888,0.07138218340244464,0.06395565471175534,0.06526991189881633,0.11773440834599035,-0.035430412860508124,0.07362429701351689,0.056062433293986406,0.0893499061435343,0.06740235219986207,0.17652575837157328,0.18582143838986726,0.11155889582221017,0.14171337024074881,0.14762846516331307,0.17334243549024206,0.23383784031037946,0.29487468760333824,0.24524002267807546,0.3399107281070772,0.3508209123559201,0.33266169931590134,0.3048984695032607,0.32708546172112357,0.39243068787119184,0.3485969476917264,0.42678263647342446,0.26295562454297267,0.22494555421540144,0.23015275240918676,0.16095430529773477,0.18883879206470716,0.20248985396476002,0.24753982310056205,0.24549719733063358,0.302582216209545,0.18034163773308134,0.21321628720976848,0.211261734172772,0.1940143403706723,0.1661502382527235,0.3271208064965233,0.23646036356088349,0.20040905303960413,0.45859852633862075,-0.0033527972160318545,0.002525947809512352,0.08988548650611979,0.09292727000369655,0.1162100285269141,1.0,0.19911710497388466,0.39883471102706036,0.32081233110690427,0.12222216547994724,0.1555289940403928,0.22690274276334127
B23O,-0.3221655486623452,-0.41875486966319875,-0.09177673741609828,-0.19496937919334834,0.12425165665951492,0.10672623851295765,-0.058438323040855666,0.048565830560362525,-0.021686346922470345,-0.00036030339943301165,0.009057351455040991,-0.19363259158442994,-0.11404187158855532,0.14801284988128485,0.011362105165273854,0.06766560516760624,-0.04431803769446654,0.15955817264965244,0.13588148875042724,0.2123929607797238,0.24869247861150748,0.20709764652043627,0.2543828355554381,0.32697721390299966,0.3686475216621436,0.29834958104826087,0.41532236855163496,0.4384044123216086,0.3897851909424026,0.38556315806660063,0.36387881083336027,0.43355705163486324,0.34161009748835985,0.35806848808745717,0.37186580608919406,0.32664806166279575,0.34689285332726333,0.2804815574810416,0.28863868164637596,0.28497151937233806,0.2131680935466332,0.2752599281380518,0.3130457579843806,0.2047135119874661,0.22281978564623114,0.23601986186740997,0.265952555736985,0.23525050630040945,0.45216281167264627,0.24061164595344728,0.254819029190943,0.42547397877882653,0.10555412295228414,0.10344785431710522,0.1737281158513912,0.13155518948436037,0.21514018833278883,0.19911710497388468,1.0,0.4245200720144229,-0.06293947817569435,0.11276848587349451,0.07734181358015975,0.2340296423847975
O03M,-0.27573908265770675,-0.3994856997038585,0.0044037823826862475,-0.21488436908630082,-0.03174210819533615,0.0949342172580591,0.034737179235758746,0.04707212325191996,0.050028623390399485,0.03870820643003413,0.10216643457177269,0.04632018217692898,0.035098854034273645,0.0657479739995524,-0.006667960078580941,0.061872453375713184,0.015237013410577142,0.17419363881427008,0.18232915013642537,0.1918992963449517,0.20958946763274983,0.20736494706538386,0.23930890767983332,0.3093115559987716,0.3395834348045124,0.31688560629548435,0.42040237966497684,0.4253091748963227,0.41252522618134313,0.3989024077161218,0.3796079089809011,0.4549627278685645,0.3767863370976873,0.4389597587223118,0.3483099822839836,0.2995595160608292,0.3057127368144052,0.23065616922639398,0.25004752640475236,0.2622608127258227,0.26988133308421997,0.2907249495840115,0.3386358140412734,0.21149196760701008,0.23696990850876792,0.246709908367104,0.22687063548480532,0.19919451629540105,0.41570814304015724,0.2549777162326782,0.24548507709649556,0.45846961034007777,0.0897026659513975,0.0876184979255976,0.14770556090887313,0.11840170330929432,0.19904587275000812,0.3988347110270603,0.4245200720144229,0.9999999999999998,0.19884950998598938,0.1440882749778202,0.1346583152971561,0.2538908688542399
AO86,-0.2846306361781651,-0.36835231079343433,0.27710994853059434,-0.08821888579082288,-0.24117994639351473,-0.007391912663450394,0.10693532207945383,-0.07645084801440531,0.11492025147256972,0.016844936797867104,0.2632234282344497,0.5640277236829361,0.2900219641092065,-0.11197509007441436,-0.002787836772602276,-0.031241394194359864,-0.0005357354273409224,0.2805898029159868,0.28957060220737585,0.10666987754530875,0.10681875647170329,0.1704997218428805,0.12256130738238516,0.24265552940295265,0.28440598109757503,0.28979384108022116,0.382735265044293,0.35411682227020763,0.3728851728494186,0.37321428636564596,0.3504906771841436,0.40338201377882743,0.3643383369133488,0.4122529350568854,0.31040198432693056,0.2532332892196093,0.2546215335491373,0.13080337217454968,0.17403965130976387,0.23897115273084701,0.33833742487145785,0.3226834317937919,0.3870244648493831,0.2018378773385149,0.20944442828178053,0.2376754174004382,0.18687498904525005,0.19163262974821949,0.3413806314881493,0.2891189155332787,0.24461722487612164,0.37167088314846564,-0.026012533295189835,-0.036923747057476995,0.07176197419744049,0.0629252587083368,0.10149260392517341,0.3208123311069043,-0.06293947817569435,0.19884950998598938,0.9999999999999998,0.23635586365140807,0.4346328241983916,0.5239815918085947
9T8E,-0.33500349076762576,-0.3983671652392241,0.06896220593496712,-0.19548355387093322,-0.14758113467106904,0.22786306039735924,0.1742118946731632,0.20023671179227193,0.20864963693714828,0.20590067764712422,0.1646007746991968,0.17235849546912912,0.20414059854437802,0.168303257230668,0.10133964564613418,0.16679883524415004,0.08982554734141775,0.5042568441666501,0.5042943011143102,0.2701672207789862,0.29745693456183114,0.3488221036459422,0.34027684999658553,0.27081642283163304,0.19868650887065828,0.2351439194972129,0.357874835454327,0.35279187395664163,0.39556000057645757,0.33164913979202115,0.34194930639223997,0.29335764114038665,0.311639805139003,0.31545751350277906,0.44918348534661845,0.4644825557618241,0.4138221031863865,0.2860415461009785,0.34071890080936473,0.36687688760663806,0.45520599831657965,0.40038396293163914,0.3662324061225912,0.3208613751898411,0.3186409701657293,0.3357596656007535,0.1768247864190945,0.18986243167379832,0.2559973962048452,0.14929937463189705,0.22224598738222515,0.20384509521260064,0.15467607594939473,0.17285987183053217,0.23955217502660914,0.19074291160882575,0.11796538349233449,0.12222216547994724,0.11276848587349453,0.1440882749778202,0.23635586365140807,1.0,0.3701389839815339,0.3580619971671663
1KB2,-0.3185076669728965,-0.36529928961234676,0.033855635769402134,-0.1750407555640597,-0.15473130048431707,0.1976688523700357,0.1537720194394914,0.14245028873311533,0.24520932891888514,0.20381417745275995,0.2142243981572184,0.30079248232759004,0.08313229084078802,0.19515144391531078,0.16241878442930122,0.15850414966580992,0.07989711067056528,0.6718880990416154,0.5753365578661414,0.3344850429684985,0.39115650554260817,0.3863955737897157,0.3529626611127631,0.324151174565199,0.2713570126958648,0.2820719422006753,0.3732902852156266,0.38731214188777324,0.39076943891703425,0.41222500586679317,0.3828678169824776,0.33426875804981854,0.3299967751903104,0.305947664326924,0.4008038779338025,0.41641001512427767,0.4312612619469944,0.40294916480543425,0.4030282986882342,0.4376751865537757,0.4053056626915798,0.3895857133283655,0.36294823092133666,0.3420706378855917,0.4220260877834033,0.4291072791492881,0.20107065002564592,0.33764720565509126,0.3131149378410868,0.19509173206200375,0.2380129346376438,0.24105287390967386,0.07862213823879317,0.08190529266057553,0.27292067630918354,0.10518870458959083,0.148583613188131,0.1555289940403928,0.07734181358015975,0.1346583152971561,0.43463282419839167,0.3701389839815339,1.0,0.5439001801611238
SM54,-0.3486534961371986,-0.5094779077071401,0.05117447121366288,-0.193383114935988,-0.12446027898854393,0.11284433850487255,0.08915097761535508,0.0456623159834947,0.1210511432245825,0.07999352577673763,0.1899307359988304,0.23484902955204673,0.11075073771919702,0.08019167675576408,0.06768187662745283,0.08697976835845378,0.022615111403903116,0.46606349702369837,0.4431462281605314,0.2629993280210843,0.2965855550867045,0.32346711962181895,0.29531000505267,0.3493344977605571,0.3709050712891445,0.34605592851207606,0.48822138650942215,0.5010588319756157,0.47728102911843345,0.5002442242531275,0.4545688289778634,0.45071591757400364,0.3862996023351737,0.3756535423211462,0.4967625591121968,0.4329863822291035,0.4594225408368092,0.3074409090281065,0.3332529447639274,0.37682764837430593,0.3698879738566571,0.36856811853442994,0.3858668586468159,0.24531128771975189,0.279646045871867,0.3119585275224934,0.255399894468614,0.2487783786551941,0.44579457494222985,0.23316516753155378,0.24504968449084316,0.3371901187606374,0.12576743672207624,0.12151028994115348,0.2513605256177526,0.09459348627207288,0.18961002121847817,0.22690274276334127,0.2340296423847975,0.2538908688542399,0.5239815918085947,0.35806199716716625,0.5439001801611237,1.0
