,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,1KB2,1P0Y,27SS,2T6S,2T7P,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
2T7P,0.47786093456121087,0.5517371743690247,0.40910355659602027,0.4785351654454745,0.5298582417449923,0.4763075575574731,0.43493962868235775,0.3932788320502062,0.6770897057582854,0.6992515820155435,1.0,0.5606083400082157,0.5308467274115773,0.5616948906200396,0.500735759866656,0.5380472318342641,0.27159190420550616,0.19932192321388462,0.5778993530709143,0.4744221563252281,0.5769446488633391,0.5200112846088762,0.14591863298928623,0.486788909307809,0.5584404348743663,0.5670940849219606,-0.0695822171503688,0.5228619722219369,0.3497189356627975,0.4111033232098796,0.577478257442893,0.5957945846009077,0.5684961091553019,0.25502032576684847,0.5641305198248223,0.5539039119207525,-0.35152575450562745,0.6332566918296391,0.5346892008759264,0.222163872281598,0.5643875580243616,0.5552148915283855,0.5411719523721717,0.5619421916144709,0.14647927328685617,0.36422420211305884,0.5370783853030134,0.12400372451212636,0.35902033120945137,0.2852070266809052,0.5609810406760404,0.411352549190617,0.41702657691995504,0.5663696485269051,0.5773602780949985,0.40482265641178633,0.6531759113856064,-0.5713563300683074,0.6195235608636455,-0.1384312132427977,0.47145194704123317,0.549701436626446,0.5916127605718056,0.3409880266557412
3C6G,0.8802382079080835,0.8338556604652068,0.625513833761923,0.870842413442514,0.8366971773324707,0.3917750218533982,0.8229008944300512,0.7371115426024704,0.5856343386434876,0.5862837611541228,0.5606083400082157,0.9999999999999998,0.6325297088157062,0.9123950525468897,0.886501283230823,0.8995064775103093,0.5563183743931928,0.6814807369406402,0.8415516602583313,0.7005296624254248,0.9548136218875078,0.7298896390053801,0.4525319358640055,0.7694646592643176,0.9482590086449321,0.8355574329747278,-0.0828510556936786,0.9028746172142992,0.33826265884598694,0.5223634193960286,0.8412400630790865,0.8458660624932732,0.8555189970755283,0.31108962603446616,0.8716824924935357,0.7888234432477236,-0.49780791756233933,0.8792661497956644,0.4179776046410457,0.6808737326761944,0.865980498425823,0.7985940710240356,0.9566636945392678,0.892173965100878,0.29253297007395535,0.5014879118896556,0.797669228014823,0.12072424770297296,0.8003325972602993,0.7247838229156146,0.9103530718966216,0.7596403247198692,0.6651020594510423,0.8024280041707356,0.8363121177768461,0.6718543113695001,0.5844084829278416,-0.8661996625979712,0.48585829821909454,-0.3514781857107475,0.9198049833542176,0.8152249115131356,0.6521685999882729,0.7366060091666179
3PQ2,0.6007126321737443,0.6952959357653395,0.4022715128355906,0.5631779118189346,0.5462861840587782,0.4441425315013032,0.5716530011807881,0.5662826064355688,0.5690987797067592,0.582589628037555,0.5308467274115773,0.6325297088157062,1.0,0.66793193461482,0.5735355310385756,0.5899502712735776,0.38050028474735953,0.37774127028010007,0.767189559881313,0.5067217790948324,0.6573132480380394,0.6553960296923119,0.3101941846397582,0.5542527999151922,0.624773005209751,0.7409999894866142,0.017097243065054037,0.5924827191367358,0.49930031184959833,0.5764957033692499,0.7510738858498849,0.6278262422069576,0.6416363508933118,0.33743441996864043,0.7098817556980261,0.7089764806741492,-0.44274475970236626,0.6404142659417811,0.48554162185482996,0.377906052733956,0.6499033086730889,0.7608081856886287,0.6230589762929836,0.7077354996182618,0.20595231129529293,0.5316317483698016,0.7478002347487667,0.28740190696877455,0.4946051220363794,0.4243252101450932,0.6756508091126068,0.48421162529665873,0.40630358276000045,0.7250161537004955,0.6919661851499315,0.6366834932874277,0.5897374225123321,-0.7440060595521119,0.6408411142303371,-0.23806684374771947,0.5924272555119379,0.7341887238895881,0.7578649362533494,0.5041824958865969
3TR7,0.869574150268759,0.8824559747826671,0.631195816893537,0.8809851521416915,0.7748611891561529,0.4351606360216545,0.8258091525480563,0.7274807709071083,0.6560379381428642,0.6516291919373268,0.5616948906200395,0.9123950525468897,0.66793193461482,0.9999999999999998,0.8629350032622181,0.8431994658352884,0.5894840147188388,0.6583708182031862,0.9260099617642943,0.772977304584532,0.9363747956289127,0.8015241529811397,0.47057002950751115,0.7417119771468706,0.9292362416369842,0.9238648550747711,-0.1073915819894619,0.8904773090319135,0.36791599879969705,0.5663256058661654,0.9291734458099218,0.8280612901439333,0.9155657024721314,0.3502734504610803,0.9594893423203663,0.8514572093315895,-0.524431302590359,0.8608650710571281,0.44343212478648947,0.6820381397274204,0.922649566708142,0.8721830017111879,0.9023570706917454,0.982714792493283,0.32049467427757766,0.5457658699518164,0.8819240973235146,0.14098621351192606,0.8158494390941985,0.7521928809338612,0.9917695668920873,0.8279471259140226,0.6822381811220881,0.8648738290210908,0.897861727280439,0.7395234671531015,0.6825529148821395,-0.9538107640423356,0.5259841158047108,-0.3386615473946485,0.8672244542274922,0.8987177856165133,0.7229209392732516,0.7639782112160388
43FJ,0.84976965699186,0.8068532615395475,0.5776892630882889,0.8426338885243058,0.8120538801155696,0.3404708059001976,0.7973431981244083,0.6660731417649152,0.5380842524227627,0.508293083185837,0.500735759866656,0.8865012832308229,0.5735355310385756,0.8629350032622182,1.0,0.7896933158430607,0.4755189582599258,0.6263228234075857,0.8045168840670193,0.6417091241273055,0.8536181665558819,0.708712825616867,0.4615477567810356,0.6860245041782287,0.8582890870305412,0.8103286491106699,-0.1322271678687242,0.8231751030146348,0.29627996483381436,0.4969157647070043,0.8053770241884451,0.773435855221292,0.7965453738029433,0.2680787842537038,0.8219846652706259,0.7486207310525623,-0.45721482294002924,0.8142330207104632,0.3638668279793691,0.638623349094514,0.798080927495341,0.7591867420503206,0.8698846404202027,0.8419181833515859,0.3087514607977645,0.4841430438067073,0.7648598435737243,0.0859234026906796,0.7734198893048726,0.6769149295010933,0.8596344273116587,0.7462813676875414,0.6257875824162987,0.7623102170636906,0.7755435776209143,0.6472221156509544,0.5509439763848288,-0.8133912928854062,0.41843028761493134,-0.3663545310183874,0.8395881550354427,0.7870231813086533,0.5859096174116338,0.7418904480765073
46CD,0.8519047488575685,0.7662004547983206,0.45993797616030707,0.7946416449720339,0.7558076256459366,0.3716041605411042,0.7982787872299392,0.7248906373272644,0.5607843999771133,0.5790269202229302,0.5380472318342641,0.8995064775103093,0.5899502712735775,0.8431994658352883,0.7896933158430608,1.0,0.5585556773614625,0.6542732120653074,0.7687476626833641,0.6410633245599131,0.8885126675110215,0.667781346792691,0.4361321841148026,0.7597614030612415,0.8845743828853615,0.7433254126913547,-0.028547001249096177,0.8313393418289742,0.3550368851902942,0.4848066248101148,0.77277104154935,0.867612546046082,0.8767910834067936,0.2921680345078453,0.8035805319662923,0.7772453950571084,-0.47503125642789695,0.8671049899793422,0.4216087853406104,0.5981254849051868,0.8918752406063924,0.7440177640717976,0.8705878635442129,0.8020044910352933,0.2834506347753092,0.4588669368770155,0.7186452681025456,0.11090831482027419,0.7249083389008492,0.6520473421715458,0.8487497515654758,0.6656140271527146,0.4986526531019055,0.7911348310281251,0.8523716560115574,0.6303873731440383,0.519619970976064,-0.7956500320597011,0.48109789825827354,-0.35346242845814263,0.8616842745280582,0.7471691590716484,0.5952232269562284,0.6780211903195787
4SZ2,0.5520020614784109,0.5247982234914798,0.35587714335996756,0.52265852100112,0.45685502740836725,0.2060391689889155,0.539724751902167,0.4478884796512464,0.3372926433978467,0.2810005110468284,0.27159190420550616,0.5563183743931928,0.38050028474735953,0.5894840147188387,0.4755189582599258,0.5585556773614625,0.9999999999999998,0.568703860745765,0.5614722888359,0.5416166765850845,0.5922312359550873,0.46823307968173045,0.37937172937482044,0.47042719126314736,0.5763593339825177,0.5467644799194941,-0.02383890548979194,0.5800316546810809,0.13961521178460884,0.3618708399433904,0.5542407220789551,0.5451303790376519,0.5577878409991265,0.17015424292479903,0.5790757958542093,0.5325070936556985,-0.3070422644242264,0.5234124805565111,0.19342911644555377,0.553278762074502,0.5771444908953595,0.5433966485463604,0.5718246100569052,0.575109681716012,0.2983290692889326,0.3446395427480875,0.5311796148490083,0.07508632216441213,0.5969600678631911,0.6192567532138664,0.5897291571918796,0.548621252691706,0.3875948208668355,0.5405516391296616,0.5440735702490079,0.45043305763009767,0.3307102689569583,-0.5632625303881438,0.24436749149343817,-0.2155940200370582,0.5688596870636966,0.5504706785545898,0.359926232530282,0.5616972193214527
4TQ6,0.6957947851796236,0.5937782799304927,0.3662179515453121,0.6378628444931854,0.5654573874682677,0.061343940683766085,0.6837004330050084,0.6088069196111375,0.2443152058859055,0.10092007713588831,0.19932192321388462,0.6814807369406402,0.37774127028010007,0.6583708182031862,0.6263228234075856,0.6542732120653074,0.5687038607457648,1.0,0.5948368817175891,0.47583931952001135,0.6762251909974812,0.5071589057959017,0.5347333744931082,0.5556149416493715,0.6846851434554628,0.5615942178309878,-0.00618254082446686,0.6756455887995785,0.1274842979659604,0.36616711784421185,0.5798991725491488,0.6490737274810539,0.6088616881655351,0.19791434233504696,0.6265685811974134,0.5671438230726356,-0.41009696165200077,0.6069444844117058,0.10989190695845363,0.8323334267310042,0.6315147043528009,0.5649597472989855,0.6977675670305497,0.633113573966702,0.3200185982795053,0.34323067466045126,0.5980856664018208,0.09943832657105063,0.8357887942070227,0.8390365023043591,0.6664790543432044,0.7030539331950924,0.4101324070403644,0.5722400502483793,0.5854113043780937,0.5262098943974357,0.2367452061976864,-0.6099612008519754,0.14667508573373195,-0.3080840771394307,0.6994665766513747,0.5784419363465925,0.3511286521291448,0.7511749234268708
50GV,0.8089105177170496,0.8872995463435527,0.5847497060903561,0.785311355423932,0.7282372351522236,0.4775152760874134,0.7759329197208357,0.7109075223788233,0.6813958672776675,0.6347610534531629,0.5778993530709143,0.8415516602583314,0.767189559881313,0.9260099617642943,0.8045168840670194,0.7687476626833641,0.5614722888359001,0.5948368817175891,1.0,0.717039573742027,0.8794460865167868,0.8467450015678789,0.47690963186339436,0.6901460450716379,0.8416946093634787,0.9683924113701541,-0.06976710327227578,0.8188404373596337,0.44485350030114573,0.6464568733504695,0.9732181501016622,0.8047354410532733,0.8590574955762922,0.38855728190944866,0.9499858686753655,0.8986909298102754,-0.5410860463081684,0.8257163361817847,0.4945698958626904,0.6212793271159119,0.8699597439222625,0.9554619048102476,0.8410400276067702,0.9565447065068278,0.30294021495643486,0.6306319252164345,0.951923049747619,0.2306643736254955,0.7682593070546063,0.6992303656235355,0.9246482840485704,0.7656902256413881,0.6103651211988096,0.921754837708595,0.8898883878167999,0.787301243895318,0.713928224726907,-0.9722307306446151,0.6337876145404243,-0.3250862602314334,0.8043167562666123,0.9560306570687345,0.8053433437153262,0.753415486645245
51PW,0.6325493888424415,0.6497174599057624,0.6740628371487323,0.6768828184997217,0.613800834810897,0.37065299842165766,0.619809199468582,0.4752494702366388,0.5383049382066658,0.548745697392251,0.47442215632522816,0.7005296624254248,0.5067217790948324,0.772977304584532,0.6417091241273056,0.6410633245599131,0.5416166765850845,0.4758393195200114,0.717039573742027,1.0,0.7443017413883253,0.6021458654960546,0.32782811737649503,0.5758035787947319,0.7513591793646521,0.7449242347203883,-0.20909780542877748,0.7653841156427553,0.22534216074894764,0.45488319751992473,0.7138446284553742,0.5936139433027517,0.6579156572353873,0.2538065333377368,0.7308478464719995,0.6282705173493728,-0.38607602124207185,0.650987056812932,0.3644649137492739,0.5148605154116186,0.6553287048486686,0.6567707580582435,0.688188039116176,0.7606280345154192,0.23719040889668594,0.4418744421376841,0.6623544430819279,0.0736455443474346,0.637329823690938,0.6327197568559085,0.766166605300082,0.7077902627959642,0.7192956623434393,0.6249150776032723,0.6315300462335777,0.5330982763837184,0.6192993150049004,-0.7212181095951088,0.4149282835180261,-0.24806858350632854,0.652092060166002,0.6923739135201334,0.5499565753809769,0.565309720687168
6FH5,0.8792497949426837,0.8445488903318086,0.6285383449492495,0.8447873293238375,0.8092380649851987,0.41997713616221,0.829239085450519,0.7482973204093046,0.6111229792273123,0.6093999506786714,0.5769446488633391,0.9548136218875077,0.6573132480380394,0.9363747956289126,0.8536181665558819,0.8885126675110214,0.5922312359550873,0.6762251909974812,0.8794460865167868,0.7443017413883253,0.9999999999999998,0.7623581812860053,0.46453741508326707,0.7560535863995226,0.9503047224798424,0.8712252908424188,-0.07241744965632849,0.9017183693737872,0.3618054219723333,0.5456853455042187,0.88065185994378,0.8522281141484145,0.8817243276536647,0.32873059285250883,0.9081981846312138,0.8239743210127667,-0.5127872441672444,0.8880594348338223,0.4332306237190599,0.6772750768866538,0.8938571457307808,0.8369502451271453,0.9337244222233553,0.9245544100706875,0.2957616390946393,0.5228436598600411,0.8334074004191029,0.12877583087276792,0.8018255216300428,0.7351874865353185,0.934188800462564,0.7666119982642007,0.6661472783488781,0.83680043667983,0.8671690091638358,0.7068508110133458,0.6158026933266464,-0.9040321116876388,0.5074047583565267,-0.3566304087191415,0.9084226855821959,0.8516801247075012,0.6840952262425949,0.7478392303323955
6VV2,0.7250180081447392,0.7996405508925243,0.4999077845932784,0.6832787960024566,0.6435612187705639,0.4189622655055644,0.6892693354664303,0.6456246745532095,0.6804597467362508,0.5573319921528582,0.5200112846088764,0.7298896390053801,0.6553960296923119,0.8015241529811397,0.708712825616867,0.667781346792691,0.46823307968173045,0.5071589057959017,0.8467450015678789,0.6021458654960546,0.7623581812860053,1.0,0.43102090348615674,0.6112398481592013,0.7266382874233813,0.8290418163828367,-0.07661011456515504,0.6922594466206555,0.4357409613951084,0.5783159521101948,0.8474586287656857,0.7247922975154649,0.7591440693537083,0.3292116056598703,0.8154586665406637,0.8026612231019269,-0.5051548668611859,0.7403463943283177,0.5382900944371857,0.5250308578190341,0.7697096894300252,0.8286386152262413,0.7249835716037002,0.828423546772693,0.2572894518834922,0.5736489153203207,0.8072887063861078,0.18795501122072078,0.6666015633857156,0.5834768016530225,0.803545518418347,0.665278604724125,0.5180370152320861,0.808190853657168,0.7931082084969374,0.7029565340774212,0.615900038660501,-0.846278675987206,0.5621645719524533,-0.2937717478014367,0.6978594635371759,0.8119287719305537,0.7364647612792798,0.6525834253580765
80GC,0.4817993867965095,0.4549437722880918,0.2289278939397026,0.43877239016019015,0.3856436599158016,0.06793181804683926,0.4835432412987826,0.43758679477505436,0.16136667026154414,0.10654554464958621,0.14591863298928626,0.4525319358640055,0.3101941846397582,0.4705700295075112,0.46154775678103555,0.4361321841148026,0.37937172937482044,0.5347333744931082,0.4769096318633944,0.32782811737649503,0.4645374150832671,0.43102090348615674,1.0,0.37759799297883007,0.44453212255776825,0.4573520239053383,-0.010729539752728551,0.4396110538951175,0.12846087231842107,0.3466098148187128,0.4682409781808635,0.47434825247524187,0.4566336912846429,0.10552363132789849,0.47166814637021715,0.48708160620529195,-0.30443862074436623,0.44544614185729836,0.09056997770649515,0.4824376052449039,0.469958926199469,0.46372022507310195,0.4705873899457255,0.47181053560182695,0.21589414835209014,0.34104716260870444,0.47041097263096937,0.07168293973932545,0.544224116616701,0.5150465155931538,0.47277474884721543,0.461268525246112,0.24572206804792088,0.4819050576165408,0.46946141139382214,0.4220792662141173,0.1386283974804059,-0.47410970236492717,0.1156646004961162,-0.2978689717203676,0.46877177560498273,0.47283872792616805,0.27116099726329207,0.5750796961414939
