,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,16IN,1KB2,1P0Y,27SS,2T6S,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,5G9K,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
2T6S,0.7447731341062573,0.6978374758734786,0.9998905826691701,0.9362622164449872,0.9998380623503718,1.0,0.9946866944149018,0.9655641776412249,0.9846903270702854,0.9789218453889349,1.0,0.960841725642608,0.9910321555651843,0.9987263822691403,0.9145363112354092,1.0,0.9931373450103509,1.0,0.9015506624125208,0.9415054949383542,1.0,0.9574935553192141,0.9729695425917902,1.0,0.9921569657261153,0.9850667226883401,0.9619271455644403,0.997076368920226,0.9464380282121646,0.9697307895992262,0.9431686383669682,0.8553546653361519,0.9281346971109448,0.956907078425966,0.9861171290643067,0.9949711794750594,0.8745464651637103,1.0,0.8181352660810651,0.9347960242118669,0.9933824398314097,0.940778963861644,0.9857757469921176,0.9891939444072425,0.9580887855989286,1.0,0.9837055710928165,0.939789831190942,0.8467106962005926,0.8813040795157626,0.9573753846019178,0.9957020872450029,1.0,0.9994879268917163,0.9307650897440948,0.9496023774197643,0.9826464113303834,0.9168865955016346,1.0,0.8678019808913573,1.0,0.974742103351234,1.0,0.9644568742532267,0.9259332204146479
3C6G,0.7812966391372662,0.7355601948503827,0.9609161294275723,0.9568545581071677,0.9610036632922362,0.960841725642608,0.9619534057238394,0.9525785288183366,0.9563249782259512,0.9583820240455526,0.960841725642608,1.0,0.9599007365974711,0.9619490290306062,0.9400042891593685,0.960841725642608,0.961156847555398,0.960841725642608,0.9235522992957901,0.9411597361729319,0.960841725642608,0.9760813714805916,0.9602202352034943,0.960841725642608,0.961900885405041,0.9656911017449876,0.9606097609012487,0.9579180945628339,0.9592135957598596,0.9421882590827326,0.9358201704284345,0.8847616671699864,0.9420919718316023,0.961314408511793,0.960999286599003,0.9642511696712666,0.8954801888980799,0.960841725642608,0.8510086089555897,0.919840863434041,0.9666189607104249,0.9520577023235864,0.9640542184757728,0.9712276186849788,0.963922917678777,0.960841725642608,0.9595243409794164,0.9445035298030926,0.824971660911315,0.8955589693762774,0.9519439082995234,0.9642993132968317,0.960841725642608,0.960977403132837,0.9386825278029438,0.9528192469461623,0.9559091923687977,0.9189917849468013,0.960841725642608,0.8755618579938114,0.960841725642608,0.9706411417917307,0.960841725642608,0.9511911170634139,0.9344108752073459
3PQ2,0.7484276729559748,0.7063764043714412,0.9910627924178167,0.9365642082780776,0.9908789713020225,0.9910321555651843,0.9892552181125073,0.9615857634922511,0.9791713169032269,0.9777620216821383,0.9910321555651843,0.9599007365974711,1.0,0.9906163697080308,0.914418140518113,0.9910321555651843,0.9854650017725608,0.9910321555651843,0.9084527076412687,0.9414398445398564,0.9910321555651843,0.9578830810169684,0.9728776320338931,0.9910321555651843,0.9859989583470105,0.9781646774595921,0.964933933815645,0.9881085244854103,0.9453657383700319,0.9659361965660465,0.9454226353820634,0.8615826998069879,0.9304674746042375,0.9572003168725901,0.9853424543620313,0.9878415461981854,0.8820262338992397,0.9910321555651843,0.8246259021458927,0.9346078264028396,0.9863578471921325,0.9436632047023192,0.9842395276672663,0.9829659099364066,0.9595812379914479,0.9910321555651843,0.9802961270641579,0.9446085704406892,0.8460848290682458,0.8798991609879072,0.9530205748348892,0.98927272488544,0.9910321555651843,0.9907914374373585,0.9341132600674886,0.9531606290183515,0.9784491625197498,0.918895497695671,0.9910321555651843,0.8748353269171011,0.9910321555651843,0.9714639601195713,0.9910321555651843,0.9682689740593392,0.9247033696161202
3TR7,0.7460292450641842,0.6991110936043382,0.9986169649383105,0.9373870266059182,0.9985731980059785,0.9987263822691403,0.9946735643352022,0.9652884459675337,0.9842745412131318,0.979328877859622,0.9987263822691403,0.9619490290306062,0.9906163697080308,1.0,0.9156261078504746,0.9987263822691403,0.9920650551682182,0.9987263822691403,0.9028242801433805,0.9425690313940206,0.9987263822691403,0.9586883925718762,0.9733940818354101,0.9987263822691403,0.9915135918208356,0.9853862212943633,0.9631832565223671,0.9958027511893663,0.9475103180542973,0.9693150037420727,0.9434181098812603,0.8566282830670116,0.9284454423305016,0.9580406419733635,0.986909310539515,0.9950630900329565,0.8757150422569732,0.9987263822691403,0.8190499949668028,0.9340738698283899,0.9934393368434413,0.9420350748195708,0.9867342428101872,0.9894521693080011,0.9592486093057252,0.9987263822691403,0.9834210860326589,0.9410459421488688,0.8464174577539686,0.8821137677639037,0.9580800322124622,0.9968794177247322,0.9987263822691403,0.9982143091608566,0.9319949405426224,0.9507622011265608,0.9829659099364066,0.9181602132324943,0.9987263822691403,0.8688129970282253,0.9987263822691403,0.9756655856234381,0.9987263822691403,0.9653190828201661,0.926655374798125
43FJ,0.8167040873938105,0.7752743092483905,0.9146194684068399,0.9362228262058884,0.914689495498571,0.9145363112354092,0.9166196172144099,0.9216002941137853,0.9150177474910606,0.9139673411150939,0.9145363112354092,0.9400042891593685,0.914418140518113,0.9156261078504746,1.0,0.9145363112354092,0.9172761211993891,0.9145363112354092,0.9253992638401982,0.9087546994743592,0.9145363112354092,0.9352555770013524,0.9244101311694962,0.9145363112354092,0.917477449088116,0.9235610526822564,0.9294301983079704,0.9116126801556352,0.929916011256855,0.9020452287478719,0.9135953221902724,0.90157692257192,0.9266685048778246,0.9319117833711917,0.917862598092637,0.9191624759828959,0.899305418783892,0.9145363112354092,0.8694782543996709,0.8840657729459085,0.9206199148295496,0.9321612548854838,0.9218979092536425,0.924046865631141,0.9345027857652429,0.9145363112354092,0.9191274624370304,0.9259551038808139,0.7960329652534324,0.8987627088229759,0.9197314461032112,0.9182214869377591,0.9145363112354092,0.9147770293632349,0.9260776512913433,0.9261126648372089,0.9176831536700761,0.900294551454594,0.9145363112354092,0.8627469002070176,0.9145363112354092,0.9273643991019026,0.9145363112354092,0.9145494413151087,0.9225325297724557
46CD,0.7447731341062573,0.6978374758734786,0.9998905826691701,0.9362622164449872,0.9998380623503718,1.0,0.9946866944149018,0.9655641776412249,0.9846903270702854,0.9789218453889349,1.0,0.960841725642608,0.9910321555651843,0.9987263822691403,0.9145363112354092,1.0,0.9931373450103509,1.0,0.9015506624125208,0.9415054949383542,1.0,0.9574935553192141,0.9729695425917902,1.0,0.9921569657261153,0.9850667226883401,0.9619271455644403,0.997076368920226,0.9464380282121646,0.9697307895992262,0.9431686383669682,0.8553546653361519,0.9281346971109448,0.956907078425966,0.9861171290643067,0.9949711794750594,0.8745464651637103,1.0,0.8181352660810651,0.9347960242118669,0.9933824398314097,0.940778963861644,0.9857757469921176,0.9891939444072425,0.9580887855989286,1.0,0.9837055710928165,0.939789831190942,0.8467106962005926,0.8813040795157626,0.9573753846019178,0.9957020872450029,1.0,0.9994879268917163,0.9307650897440948,0.9496023774197643,0.9826464113303834,0.9168865955016346,1.0,0.8678019808913573,1.0,0.974742103351234,1.0,0.9644568742532267,0.9259332204146479
4SZ2,0.7499638922808262,0.7033521093473037,0.9931242149306513,0.9386956578826433,0.9931242149306513,0.9931373450103509,0.9889007059606185,0.9640060748502077,0.979420788417519,0.9750090816384589,0.9931373450103509,0.961156847555398,0.9854650017725608,0.9920650551682182,0.9172761211993891,0.9931373450103509,1.0,0.9931373450103509,0.9065488460848291,0.944717987771519,0.9931373450103509,0.9584826879899161,0.9708599764533904,0.9931373450103509,0.9868436601410171,0.9807688099333429,0.9636165491524533,0.9902137139305769,0.9457902776136518,0.9647413593133843,0.9435888009173549,0.8606767243077166,0.9300604421335504,0.9579137178696008,0.9828783760717428,0.9898854619380874,0.8793608277202243,0.9931373450103509,0.8216278672811544,0.9318548863591603,0.9884542832508326,0.9424858742225899,0.9827470752747469,0.9861302591440063,0.959874476438072,0.9931373450103509,0.9806944061483787,0.9416367957353501,0.8425178240831922,0.8835624532240911,0.9553008320093836,0.9902049605441106,0.9931373450103509,0.9929579005877899,0.9340213495095915,0.9501538407671468,0.9785060595317814,0.917613126578345,0.9931373450103509,0.870042847826753,0.9931373450103509,0.9737879842263976,0.9931373450103509,0.9625223758441547,0.9268260658342196
4TQ6,0.7447731341062573,0.6978374758734786,0.9998905826691701,0.9362622164449872,0.9998380623503718,1.0,0.9946866944149018,0.9655641776412249,0.9846903270702854,0.9789218453889349,1.0,0.960841725642608,0.9910321555651843,0.9987263822691403,0.9145363112354092,1.0,0.9931373450103509,1.0,0.9015506624125208,0.9415054949383542,1.0,0.9574935553192141,0.9729695425917902,1.0,0.9921569657261153,0.9850667226883401,0.9619271455644403,0.997076368920226,0.9464380282121646,0.9697307895992262,0.9431686383669682,0.8553546653361519,0.9281346971109448,0.956907078425966,0.9861171290643067,0.9949711794750594,0.8745464651637103,1.0,0.8181352660810651,0.9347960242118669,0.9933824398314097,0.940778963861644,0.9857757469921176,0.9891939444072425,0.9580887855989286,1.0,0.9837055710928165,0.939789831190942,0.8467106962005926,0.8813040795157626,0.9573753846019178,0.9957020872450029,1.0,0.9994879268917163,0.9307650897440948,0.9496023774197643,0.9826464113303834,0.9168865955016346,1.0,0.8678019808913573,1.0,0.974742103351234,1.0,0.9644568742532267,0.9259332204146479
50GV,0.8164371091065856,0.7915424779961747,0.9016250661974852,0.9218366355483778,0.901712600062149,0.9015506624125208,0.9068377078382199,0.9125536692007721,0.9049382229750135,0.9093236695946745,0.9015506624125208,0.9235522992957901,0.9084527076412687,0.9028242801433805,0.9253992638401982,0.9015506624125208,0.9065488460848291,0.9015506624125208,1.0,0.9112450379240469,0.9015506624125208,0.9295965126508318,0.9242219333604689,0.9015506624125208,0.9056560006652574,0.9071615831374763,0.9390983136600972,0.8986270313327469,0.9178407146264711,0.9016644564365839,0.9241037626431726,0.9403850614706565,0.9255874616492256,0.9321262413396183,0.913901690716596,0.9064394287539992,0.9337981381546986,0.9015506624125208,0.875574988073511,0.8874402034287014,0.9067589273600224,0.9383892893563197,0.9154072731888149,0.9106060407120005,0.9399517688405702,0.9015506624125208,0.9153941431091154,0.9520883391762188,0.8026724088881886,0.8955195791371787,0.9085840084382646,0.9058310683945852,0.9015506624125208,0.9018001339268129,0.9451381503219057,0.9357282598705374,0.912102869797753,0.9120897397180534,0.9015506624125208,0.890061842675385,0.9015506624125208,0.9163395088474854,0.9015506624125208,0.9246114590582232,0.9173811618369857
51PW,0.768087778959485,0.7331792737315249,0.9415798987233186,0.9275044532853648,0.9416499258150497,0.9415054949383542,0.9433174459368968,0.9297759570733928,0.9344677722193774,0.9368399399517688,0.9415054949383542,0.9411597361729319,0.9414398445398564,0.9425690313940206,0.9087546994743592,0.9415054949383542,0.944717987771519,0.9415054949383542,0.9112450379240469,1.0,0.9415054949383542,0.9446654674527207,0.9396497770074798,0.9415054949383542,0.9410328120691692,0.9393784220270217,0.9461579198452401,0.9385818638585803,0.9333735989110787,0.923167150291269,0.9218235054686782,0.8776714241322111,0.9121203765706858,0.9337587479155999,0.9427397224301152,0.9436281911564537,0.880074228717235,0.9415054949383542,0.8331079336318238,0.9042510821374019,0.9444291260181282,0.9258675700161499,0.9450243562978428,0.9446523373730212,0.9462848439490028,0.9415054949383542,0.9416849393609152,0.9296315261966973,0.8124105513320465,0.8838731984436479,0.9315835313787021,0.9445866869745233,0.9415054949383542,0.9416586792015161,0.9177969476941392,0.9277232879470245,0.9372207122630568,0.9087940897134579,0.9415054949383542,0.8619853555844418,0.9415054949383542,0.940599519439083,0.9415054949383542,0.9367392760074054,0.9097088185991956
5G9K,0.7447731341062573,0.6978374758734786,0.9998905826691701,0.9362622164449872,0.9998380623503718,1.0,0.9946866944149018,0.9655641776412249,0.9846903270702854,0.9789218453889349,1.0,0.960841725642608,0.9910321555651843,0.9987263822691403,0.9145363112354092,1.0,0.9931373450103509,1.0,0.9015506624125208,0.9415054949383542,1.0,0.9574935553192141,0.9729695425917902,1.0,0.9921569657261153,0.9850667226883401,0.9619271455644403,0.997076368920226,0.9464380282121646,0.9697307895992262,0.9431686383669682,0.8553546653361519,0.9281346971109448,0.956907078425966,0.9861171290643067,0.9949711794750594,0.8745464651637103,1.0,0.8181352660810651,0.9347960242118669,0.9933824398314097,0.940778963861644,0.9857757469921176,0.9891939444072425,0.9580887855989286,1.0,0.9837055710928165,0.939789831190942,0.8467106962005926,0.8813040795157626,0.9573753846019178,0.9957020872450029,1.0,0.9994879268917163,0.9307650897440948,0.9496023774197643,0.9826464113303834,0.9168865955016346,1.0,0.8678019808913573,1.0,0.974742103351234,1.0,0.9644568742532267,0.9259332204146479
6FH5,0.7861416385464126,0.7391622133813018,0.9575679591041785,0.9539090435612277,0.9576554929688423,0.9574935553192141,0.9601983517373284,0.9511911170634139,0.9538346397762635,0.9556028238424741,0.9574935553192141,0.9760813714805916,0.9578830810169684,0.9586883925718762,0.9352555770013524,0.9574935553192141,0.9584826879899161,0.9574935553192141,0.9295965126508318,0.9446654674527207,0.9574935553192141,1.0,0.960618514287715,0.9574935553192141,0.9592267258395591,0.9615026063208204,0.9643868471614956,0.9545699242394401,0.9572046935658233,0.9401793568886964,0.9371550618645589,0.8899655554242547,0.9433743429489284,0.9637172130968168,0.9604784601042529,0.9614106957629233,0.9011217464756678,0.9574935553192141,0.8540153972067944,0.920221635745329,0.9624304652862576,0.9562812112936192,0.9634108445704932,0.966960342782614,0.9700809250578818,0.9574935553192141,0.9582857367944223,0.9485782312031967,0.8251773654932752,0.897506597865049,0.9475365782136964,0.9611874844080304,0.9574935553192141,0.9576467395823759,0.9425734080872538,0.9562374443612873,0.9548894228454633,0.9200378146295348,0.9574935553192141,0.8777195677577763,0.9574935553192141,0.9685972260518289,0.9574935553192141,0.9526310491371349,0.9335486666404065
6VV2,0.7676457329429323,0.7248066595764237,0.9730439463767545,0.9412691535037617,0.9730877133090865,0.9729695425917902,0.9750878621166564,0.9597869425734081,0.9656954784382208,0.9683827680834023,0.9729695425917902,0.9602202352034943,0.9728776320338931,0.9733940818354101,0.9244101311694962,0.9729695425917902,0.9708599764533904,0.9729695425917902,0.9242219333604689,0.9396497770074798,0.9729695425917902,0.960618514287715,1.0,0.9729695425917902,0.970220979241344,0.9676824971660911,0.9685622125059632,0.9700721716714154,0.9468756975354841,0.95236407084991,0.9451906706407042,0.8799079143743735,0.9391114437397968,0.9592617393854247,0.973774854146698,0.9738317511587296,0.8970951887011287,0.9729695425917902,0.8402288135222314,0.9267691688221881,0.9738011143060972,0.9510204260273193,0.9761032549467575,0.9743394475737801,0.9655116573224266,0.9729695425917902,0.9699189874082536,0.9522634069055466,0.8357339495717405,0.8931474114047873,0.9502238678588779,0.9745976724745385,0.9729695425917902,0.9730176862173553,0.9432386654586994,0.9564387722500143,0.9683958981631019,0.923057732960439,0.9729695425917902,0.8801530091954325,0.9729695425917902,0.9651221316246723,0.9729695425917902,0.9628987714622095,0.9319643036899901
