,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,16IN,1KB2,1P0Y,27SS,2T6S,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,5G9K,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
2T6S,0.9540884879837888,0.8196802387923828,0.9803617774626558,0.9803617774626558,0.9803442706897231,0.9676168467675932,0.9487839357851569,0.9803617774626558,0.9743919678925784,0.9828827527649759,1.0,0.9777138780565732,0.9796133629197796,0.9803617774626558,0.9807162896145446,0.9540841112905555,0.9684265350157342,0.5206426736343623,0.9645925517434557,0.9733634449827777,0.9804186744746874,0.9764008700866148,0.9803617774626558,0.9542460489401837,0.9799591216852019,0.978475422679149,0.9787030107272752,0.9812940131213264,0.9803617774626558,0.9824669669078224,0.9645225246517246,0.9760769947873583,0.9578305606981701,0.9722999085271115,0.9806681459889794,0.9803617774626558,0.9395753732225155,0.6727546469540403,0.9676431069269924,0.9789612356280336,0.7076894123413996,0.9719935400007879,0.9807600565468766,0.9801604495739289,0.979556465907748,0.9464205214392318,0.9797928073423405,0.9814734575438873,0.7388558448549782,0.7791564361462341,0.6586792015160865,0.980366154155889,0.9104397263691391,0.9803311406100235,0.9707461824293273,0.9771405312430247,0.9803617774626558,0.9824888503739885,0.9803836609288218,0.9518870112874919,0.9781034037543275,0.9798584577408385,0.9676868738593243,0.9805718587378492,0.8794614916645878
3C6G,0.9725668868143363,0.821754791384917,0.9947260846540005,0.9947260846540005,0.9947435914269332,0.974742103351234,0.9633145573193629,0.9947260846540005,0.9790750296520967,0.9910671691110499,0.9777138780565732,1.0,0.989811058153123,0.9947260846540005,0.9944941199126413,0.9651308850111386,0.980366154155889,0.506173325805421,0.9762433091302197,0.9850229557560081,0.994669187641969,0.9919468844509219,0.9947260846540005,0.9568195445613021,0.9943234288765466,0.9941439844539857,0.9926384019817667,0.9937588354494645,0.9947260846540005,0.9919293776779892,0.9745539055422067,0.9897760446072574,0.9680720228638454,0.980790693399509,0.9944197161276769,0.9947260846540005,0.9473658871776018,0.6773326680759619,0.9793726447919539,0.9782171977783906,0.6970015274659384,0.9788649483769033,0.9941264776810529,0.9946035372434711,0.994577277084072,0.9609861565193034,0.9943934559682778,0.993386816524643,0.7296210221329377,0.7668579281609573,0.6466958154435998,0.994712954574301,0.9074723283570332,0.994712954574301,0.9817666959905114,0.9859114244823466,0.9947260846540005,0.9918987408253568,0.9947042011878345,0.9399123786014715,0.9885987141275281,0.99442409282091,0.9790312627197647,0.9880647575530783,0.8683446908522735
3PQ2,0.9669734728623136,0.8215447101097237,0.9944547296735424,0.9944547296735424,0.9944372229006097,0.9789787424009664,0.9629381617013082,0.9944547296735424,0.9788386882175042,0.9928003396313949,0.9796133629197796,0.989811058153123,1.0,0.9944547296735424,0.9943015454103806,0.9625311292306211,0.9808913573438724,0.5108563875649392,0.9762783226760853,0.9863097035665673,0.994511626685574,0.9874739039665971,0.9944547296735424,0.9578611975508025,0.9940783340554877,0.9927084290734978,0.9924545808659725,0.9934874804690065,0.9944547296735424,0.9916580226975311,0.9772236884144554,0.9916055023787328,0.9672404511495385,0.9808694738777064,0.9947523448133997,0.9944547296735424,0.9489152365821527,0.6789695513451767,0.9783222384159872,0.9796877667047439,0.7014132342449986,0.9778408021603358,0.9943628191156454,0.9941921280795508,0.9932029954088488,0.9606710346065134,0.9933780631381766,0.9947523448133997,0.7327372277149722,0.7715409899204755,0.6516064652512441,0.9944591063667756,0.9102646586398113,0.99442409282091,0.979622116306246,0.9851848934056363,0.9944547296735424,0.9947873583592652,0.9944766131397085,0.9423458200391276,0.98832735914707,0.993951409951725,0.9791363033573613,0.9935706376404372,0.8730365059982581
3TR7,0.9703479033451067,0.8166734505411781,1.0,1.0,0.9999824932270672,0.9795520892145149,0.9639141642923106,1.0,0.9843489449980961,0.9955532796750743,0.9803617774626558,0.9947260846540005,0.9944547296735424,1.0,0.9995492005969809,0.9631920099088335,0.9850010722898421,0.5110270786010338,0.9752235396068855,0.9892289579531081,0.9999431029879685,0.990191830464411,1.0,0.9620934599073017,0.9995973442225461,0.9981136452164932,0.9965205288796103,0.9990327507954639,1.0,0.9972032930239887,0.9772193117212221,0.9938770061667608,0.9679100852142173,0.9823269127243602,0.9996936314736764,1.0,0.9458209144662841,0.6743171264382908,0.980366154155889,0.9804624414070193,0.7020566081502781,0.9792282139152585,0.9990502575683968,0.9997373984060083,0.9985994581653778,0.9658311559284498,0.9987482657353064,0.9983018430255205,0.729809219941965,0.7718517351400322,0.6518384299926034,0.9999868699203004,0.910776731748095,0.9999693631473676,0.9825588774657196,0.9871150151214751,1.0,0.9970063418284949,0.9999781165338341,0.9405207389608855,0.9938726294735276,0.9994966802781826,0.9792544740746576,0.9932773991938131,0.873461045241878
43FJ,0.9701947190819449,0.8170542228524661,0.9995492005969809,0.9995492005969809,0.9995316938240482,0.9792938643137564,0.9634633648892915,0.9995492005969809,0.983898145595077,0.99547887589011,0.9807162896145446,0.9944941199126413,0.9943015454103806,0.9995492005969809,1.0,0.9631701264426675,0.9845502728868231,0.5112765501153259,0.9753154501647825,0.9888831991876857,0.9994923035849494,0.9902137139305769,0.9995492005969809,0.9617477011418792,0.999146544819527,0.9976628458134741,0.9961835235006543,0.998581951392445,0.9995492005969809,0.9967524936209696,0.9771011410039259,0.9934262067637417,0.9674592858111982,0.9820161675048035,0.9993216125488549,0.9995492005969809,0.945930331797114,0.6744090369961879,0.9799153547528701,0.9806156256701811,0.7022710661187047,0.9789524822415672,0.9985994581653778,0.9992865990029893,0.9982887129458209,0.9653978632983635,0.9982974663322873,0.9982799595593546,0.7299974177509924,0.772092453267858,0.6520528879610299,0.9995360705172813,0.9111750108323158,0.9995185637443486,0.9821255848356333,0.9867254894237208,0.9995492005969809,0.9970719922269928,0.999527317130815,0.9407877172481104,0.9934218300705085,0.9990458808751635,0.9793638914054875,0.9934130766840421,0.8736142295050398
46CD,0.9498474722408232,0.8417519027673831,0.9631920099088335,0.9631920099088335,0.9632095166817662,0.9504383258273045,0.9456458467369564,0.9631920099088335,0.9475409549069296,0.9621678636922659,0.9540841112905555,0.9651308850111386,0.9625311292306211,0.9631920099088335,0.9631701264426675,1.0,0.9510729463461176,0.4860624203988918,0.9573403710560523,0.9607804519373433,0.9632314001479322,0.9653059527404665,0.9631920099088335,0.9258106730041185,0.9634896250486907,0.9636865762441845,0.9626974435734825,0.9622247607042975,0.9631920099088335,0.9603953029328222,0.953173759098051,0.9614632160817216,0.9654153700712963,0.9680326326247467,0.9632445302276318,0.9631920099088335,0.94563709335049,0.6911586419996236,0.9672098142969061,0.9578699509372689,0.6722600806186894,0.9686366162909276,0.9633276873990625,0.9632882971599638,0.9631745031359007,0.9310276913380864,0.9633845844110941,0.9631920099088335,0.7276733936441661,0.743079353825011,0.6227421733783257,0.9632051399885331,0.887834105819689,0.9631701264426675,0.9640892320216383,0.9654153700712963,0.9631920099088335,0.9629381617013082,0.9632138933749994,0.9302355098628782,0.9570646393823611,0.9630125654862725,0.9578611975508025,0.9614675927749549,0.8440496667148103
4SZ2,0.9561017668710582,0.8076880993334297,0.9850010722898421,0.9850010722898421,0.9849835655169094,0.966645220869824,0.9507359409671616,0.9850010722898421,0.9704091770503713,0.9819023734807404,0.9684265350157342,0.980366154155889,0.9808913573438724,0.9850010722898421,0.9845502728868231,0.9510729463461176,1.0,0.5145328098808226,0.9621766170787324,0.9747027131121353,0.9849704354372097,0.9767597589317367,0.9850010722898421,0.9517425804107964,0.9845984165123882,0.9831147175063353,0.9817929561499105,0.9840338230853062,0.9850010722898421,0.9823356661108267,0.9647150991539852,0.9791231732776617,0.9560186096996276,0.9696651392007283,0.9848610181063799,0.9850010722898421,0.9348660513035981,0.6747591724548435,0.9681332965691102,0.9690611555345474,0.7026036948044274,0.967433025651799,0.9843489449980961,0.9847384706958504,0.9836005304552199,0.9521627429611831,0.9840732133244049,0.9840381997785393,0.7283342743223785,0.7727927241851691,0.6540223999159674,0.9849879422101425,0.9051351741705073,0.9849704354372097,0.9703347732654071,0.9747070898053685,0.9850010722898421,0.9830315603349046,0.9849791888236762,0.9332422981140829,0.9793726447919539,0.9844977525680247,0.9655510475615253,0.9796877667047439,0.8692725498177107
4TQ6,0.48627687836731837,0.39691355593195116,0.5110270786010338,0.5110270786010338,0.511009571828101,0.5047421471181663,0.4796943317445937,0.5110270786010338,0.5266606268300048,0.5126377017108494,0.5206426736343623,0.506173325805421,0.5108563875649392,0.5110270786010338,0.5112765501153259,0.4860624203988918,0.5145328098808226,1.0,0.49374351702314834,0.5072937592731188,0.5110839756130653,0.503564816638437,0.5110270786010338,0.5481808274576226,0.5106856965288445,0.509140723817527,0.5087818349724049,0.5119943278055697,0.5110270786010338,0.5138237855770451,0.49835655169093546,0.5054030277963787,0.4880056721944302,0.49887737818568556,0.5113334471273574,0.5110270786010338,0.474888722574546,0.4682011353142247,0.4966102510908908,0.5183449096869351,0.7556098265516472,0.4971004407330086,0.510786360473208,0.5107644770070421,0.5096878104716762,0.495826823002149,0.5099591654521343,0.5119899511123366,0.5083047754099868,0.7209770529973784,0.7970045911512016,0.511031455294267,0.5755307834718557,0.5110489620671997,0.5003610771917385,0.5027376216173632,0.5110270786010338,0.5127077288025805,0.5110489620671997,0.5208571316027888,0.5171544491275062,0.5105237588792164,0.4966102510908908,0.5117711164506769,0.6193327293496671
50GV,0.9612750182726942,0.8381323774635312,0.9752235396068855,0.9752235396068855,0.9752410463798182,0.9651046248517395,0.9625179991509215,0.9752235396068855,0.9595724846049816,0.9741381196850531,0.9645925517434557,0.9762433091302197,0.9762783226760853,0.9752235396068855,0.9753154501647825,0.9573403710560523,0.9621766170787324,0.49374351702314834,1.0,0.9729082688865255,0.975280436618917,0.9776788645107076,0.9752235396068855,0.9375008206299812,0.9752935666986166,0.9744226047452108,0.9785979700896784,0.9742562904023494,0.9752235396068855,0.972426832630874,0.9652578091149013,0.9792982410069896,0.9612093678741963,0.9719060061361239,0.9753986073362132,0.9752235396068855,0.9557428780259363,0.6888433712792636,0.9668115352126854,0.9629512917810078,0.6808777895948495,0.9712407487646784,0.9756218186911061,0.9752235396068855,0.9765453009633102,0.9430329608767392,0.9755649216790746,0.9763789866204488,0.7333674715405523,0.7510318054297256,0.6309222130311665,0.975236669686585,0.8913485904859443,0.9752191629136522,0.9683827680834023,0.9761076316399907,0.9752235396068855,0.9756261953843394,0.9752454230730514,0.9362534630585208,0.969096169080413,0.9752191629136522,0.9855963025695565,0.975459881041478,0.8532713593571513
51PW,0.9625179991509215,0.8214134093127279,0.9892289579531081,0.9892289579531081,0.9892464647260409,0.974225653549717,0.9598832298245383,0.9892289579531081,0.9735779029512043,0.9857976304582835,0.9733634449827777,0.9850229557560081,0.9863097035665673,0.9892289579531081,0.9888831991876857,0.9607804519373433,0.9747027131121353,0.5072937592731188,0.9729082688865255,1.0,0.989180814327543,0.9838149884236465,0.9892289579531081,0.9514712254303384,0.9889400961997172,0.9875439310583282,0.9893646354433372,0.9882617087485721,0.9892289579531081,0.9864322509770967,0.969792063304491,0.9860471019725756,0.9637828634953147,0.9758537834324654,0.989001369904982,0.9892289579531081,0.9456327166572568,0.6794772477602272,0.9737004503617337,0.9717221850203297,0.6964675708914887,0.9734641089271412,0.988821925482421,0.9891414240884442,0.9891239173155114,0.9555765636830749,0.9879772236884145,0.988283592214738,0.7289382579885594,0.7655449201909988,0.6459255174345575,0.9892333346463413,0.9043736295479313,0.9892070744869421,0.9739761820354249,0.9796615065453448,0.9892289579531081,0.988283592214738,0.9892158278734086,0.9386081240179794,0.9831015874266357,0.9889357195064841,0.9752497997662846,0.9866904758778553,0.8672155039981093
5G9K,0.9702910063330751,0.8167303475532096,0.9999431029879685,0.9999431029879685,0.9999255962150357,0.9796089862265464,0.9638747740532119,0.9999431029879685,0.9842920479860646,0.9956101766871058,0.9804186744746874,0.994669187641969,0.994511626685574,0.9999431029879685,0.9994923035849494,0.9632314001479322,0.9849704354372097,0.5110839756130653,0.975280436618917,0.989180814327543,1.0,0.9902049605441106,0.9999431029879685,0.9620540696682028,0.9995404472105146,0.9980567482044616,0.9965774258916418,0.9989758537834325,0.9999431029879685,0.9971463960119571,0.9772411951873882,0.9939339031787923,0.9679669822262488,0.9823838097363917,0.9997505284857079,0.9999431029879685,0.9458778114783156,0.6743740234503224,0.9804055443949878,0.9805193384190509,0.7021135051623096,0.97928511092729,0.9991071545804283,0.9996805013939768,0.9985425611533462,0.9657742589164183,0.9986913687232748,0.998358740037552,0.7298661169539966,0.7719086321520638,0.6518953270046349,0.9999299729082689,0.9107811084413282,0.9999124661353361,0.9826157744777511,0.9871719121335066,0.9999431029879685,0.9970632388405264,0.999956233067668,0.940577635972917,0.993815732461496,0.9994397832661511,0.9793113710866892,0.9933342962058447,0.8735179422539094
6FH5,0.9706148816323316,0.8261489913910444,0.990191830464411,0.990191830464411,0.9902093372373437,0.9729476591256242,0.9643649636953296,0.990191830464411,0.9745407754625071,0.9877934025726203,0.9764008700866148,0.9919468844509219,0.9874739039665971,0.990191830464411,0.9902137139305769,0.9653059527404665,0.9767597589317367,0.503564816638437,0.9776788645107076,0.9838149884236465,0.9902049605441106,1.0,0.990191830464411,0.952407837782242,0.9898592017786881,0.9892070744869421,0.990126180065913,0.9892245812598749,0.990191830464411,0.9873951234883995,0.9738623880113619,0.9871150151214751,0.9691574427856777,0.9815960049544168,0.9901568169185454,0.990191830464411,0.9501494640739135,0.680956570073047,0.9801867097333281,0.9772280651076886,0.6942354573425594,0.9810270348341015,0.9900123860418499,0.9901830770779445,0.990463185444869,0.956907078425966,0.9903844049666715,0.9900080093486168,0.7308902631705642,0.763995570786448,0.6439735122525527,0.9902049605441106,0.9052752283539695,0.9901611936117786,0.9809176175032716,0.9856225627289558,0.990191830464411,0.9892202045666417,0.9902049605441106,0.942083218445136,0.9840644599379385,0.9902924944087744,0.9796264929994791,0.986821776674851,0.8652897589755036
6VV2,0.9703479033451067,0.8166734505411781,1.0,1.0,0.9999824932270672,0.9795520892145149,0.9639141642923106,1.0,0.9843489449980961,0.9955532796750743,0.9803617774626558,0.9947260846540005,0.9944547296735424,1.0,0.9995492005969809,0.9631920099088335,0.9850010722898421,0.5110270786010338,0.9752235396068855,0.9892289579531081,0.9999431029879685,0.990191830464411,1.0,0.9620934599073017,0.9995973442225461,0.9981136452164932,0.9965205288796103,0.9990327507954639,1.0,0.9972032930239887,0.9772193117212221,0.9938770061667608,0.9679100852142173,0.9823269127243602,0.9996936314736764,1.0,0.9458209144662841,0.6743171264382908,0.980366154155889,0.9804624414070193,0.7020566081502781,0.9792282139152585,0.9990502575683968,0.9997373984060083,0.9985994581653778,0.9658311559284498,0.9987482657353064,0.9983018430255205,0.729809219941965,0.7718517351400322,0.6518384299926034,0.9999868699203004,0.910776731748095,0.9999693631473676,0.9825588774657196,0.9871150151214751,1.0,0.9970063418284949,0.9999781165338341,0.9405207389608855,0.9938726294735276,0.9994966802781826,0.9792544740746576,0.9932773991938131,0.873461045241878
